Vpin ID,X coordinate,Y coordinate,WL down to L1,Pin Type,NumberLayer One Pins,Ave Cell Area Input,Ave Cell Area Output,Ave Pin X coordinate,Ave Pin Y coordinate,CongestionCrouting,CongestionPlacement,Matching Vpin ID
S229,9632,1840,198,I,1,126.0,0.0,11680.0,6880.0,0.12244897959183673,0.029955621301775148,S228
S348,96,2720,87,I,1,18.0,0.0,0.0,5760.0,0.05102040816326531,0.028476331360946745,S349
S349,9632,2720,176,I,1,126.0,0.0,11648.0,6920.0,0.061224489795918366,0.029955621301775148,S348
S538,160,2680,69,I,1,18.0,0.0,0.0,4920.0,0.061224489795918366,0.021819526627218935,S539
S539,11552,2680,82,I,1,126.0,0.0,11552.0,5640.0,0.04591836734693878,0.03476331360946745,S538
S544,96,1440,99,I,1,18.0,0.0,0.0,4960.0,0.10714285714285714,0.02329881656804734,S545
S545,11584,1440,114,I,1,126.0,0.0,11584.0,5680.0,0.07653061224489796,0.03550295857988166,S544
S546,11616,2560,84,I,1,18.0,0.0,11584.0,5560.0,0.07142857142857142,0.032914201183431954,S547
S547,640,2560,83,I,1,126.0,0.0,32.0,4800.0,0.05612244897959184,0.01886094674556213,S546
S548,352,1560,104,I,1,18.0,0.0,32.0,5000.0,0.15306122448979592,0.02440828402366864,S549
S549,11584,1560,112,I,1,126.0,0.0,11584.0,5720.0,0.10204081632653061,0.036242603550295856,S548
S550,9664,2600,141,I,1,18.0,0.0,11584.0,5520.0,0.0663265306122449,0.032914201183431954,S551
S551,128,2600,65,I,1,126.0,0.0,64.0,4800.0,0.0663265306122449,0.019230769230769232,S550
S552,5760,1560,292,I,1,18.0,0.0,11584.0,5520.0,0.08163265306122448,0.032914201183431954,S553
S553,64,1560,90,I,1,126.0,0.0,32.0,4800.0,0.12755102040816327,0.01886094674556213,S552
S554,1152,2200,115,I,1,18.0,0.0,0.0,5040.0,0.04081632653061224,0.02477810650887574,S555
S555,11616,2200,95,I,1,126.0,0.0,11584.0,5640.0,0.12755102040816327,0.03476331360946745,S554
S556,11616,2560,84,I,1,18.0,0.0,11584.0,5560.0,0.07142857142857142,0.032914201183431954,S557
S557,1472,2560,109,I,1,126.0,0.0,32.0,4800.0,0.025510204081632654,0.01886094674556213,S556
S558,6464,1960,259,I,1,18.0,0.0,11584.0,5520.0,0.02040816326530612,0.032914201183431954,S559
S559,224,1960,87,I,1,126.0,0.0,0.0,4840.0,0.17857142857142858,0.01960059171597633,S558
S566,11616,1960,104,I,1,18.0,0.0,11584.0,5760.0,0.12244897959183673,0.03661242603550296,S567
S567,1152,1960,121,I,1,126.0,0.0,0.0,5040.0,0.03571428571428571,0.02477810650887574,S566
S568,7104,2560,224,I,1,18.0,0.0,11584.0,5520.0,0.37755102040816324,0.032914201183431954,S569
S569,0,2560,65,I,1,126.0,0.0,0.0,4840.0,0.08163265306122448,0.01960059171597633,S568
S570,11616,1920,99,I,1,18.0,0.0,11584.0,5520.0,0.11734693877551021,0.032914201183431954,S571
S571,0,1920,80,I,1,126.0,0.0,0.0,4800.0,0.16326530612244897,0.01886094674556213,S570
S572,224,2640,71,I,1,18.0,0.0,32.0,4840.0,0.07653061224489796,0.01960059171597633,S573
S573,11584,2640,82,I,1,126.0,0.0,11584.0,5600.0,0.05102040816326531,0.034023668639053255,S572
S576,0,1640,94,I,1,18.0,0.0,32.0,5040.0,0.14285714285714285,0.02477810650887574,S577
S577,11808,1640,115,I,1,126.0,0.0,11808.0,5920.0,0.10714285714285714,0.03772189349112426,S576
S578,11616,1640,106,I,1,18.0,0.0,11584.0,5520.0,0.10714285714285714,0.032914201183431954,S579
S579,608,1640,106,I,1,126.0,0.0,0.0,4800.0,0.08673469387755102,0.01886094674556213,S578
S594,96,2120,79,I,1,18.0,0.0,32.0,4880.0,0.15816326530612246,0.021079881656804734,S595
S595,9600,2120,156,I,1,126.0,0.0,11584.0,5560.0,0.10714285714285714,0.032914201183431954,S594
S596,5824,2000,278,I,1,18.0,0.0,11584.0,5520.0,0.12244897959183673,0.032914201183431954,S597
S597,0,2000,79,I,1,126.0,0.0,0.0,4840.0,0.15816326530612246,0.01960059171597633,S596
S600,5760,1800,285,I,1,18.0,0.0,11584.0,5520.0,0.08673469387755102,0.032914201183431954,S601
S601,640,1800,101,I,1,126.0,0.0,64.0,4800.0,0.10204081632653061,0.019230769230769232,S600
S602,5216,1480,260,I,1,18.0,0.0,32.0,5000.0,0.08163265306122448,0.02440828402366864,S603
S603,11552,1480,114,I,1,126.0,0.0,11552.0,5720.0,0.09183673469387756,0.036242603550295856,S602
S604,11616,1920,99,I,1,18.0,0.0,11584.0,5520.0,0.11734693877551021,0.032914201183431954,S605
S605,224,1920,87,I,1,126.0,0.0,32.0,4840.0,0.17857142857142858,0.01960059171597633,S604
S612,11616,1720,104,I,1,18.0,0.0,11584.0,5520.0,0.11734693877551021,0.032914201183431954,S613
S613,96,1720,89,I,1,126.0,0.0,0.0,4840.0,0.15306122448979592,0.01960059171597633,S612
S620,608,4960,26,I,1,18.0,0.0,32.0,4960.0,0.07142857142857142,0.02329881656804734,S621
S621,1184,4960,500,I,1,126.0,0.0,11552.0,5680.0,0.09183673469387756,0.03550295857988166,S620
S622,9536,1640,167,I,1,18.0,0.0,11584.0,5360.0,0.08673469387755102,0.031804733727810654,S623
S623,608,1640,105,I,1,126.0,0.0,32.0,4800.0,0.08673469387755102,0.01886094674556213,S622
S624,11616,1760,102,I,1,18.0,0.0,11584.0,5480.0,0.11734693877551021,0.03254437869822485,S625
S625,704,1760,103,I,1,126.0,0.0,64.0,4760.0,0.08163265306122448,0.01849112426035503,S624
S626,192,2000,87,I,1,18.0,0.0,0.0,4920.0,0.1683673469387755,0.021819526627218935,S627
S627,11584,2000,99,I,1,126.0,0.0,11584.0,5640.0,0.12244897959183673,0.03476331360946745,S626
S628,9728,1800,155,I,1,18.0,0.0,11584.0,5360.0,0.11734693877551021,0.031804733727810654,S629
S629,96,1800,83,I,1,126.0,0.0,64.0,4760.0,0.16326530612244897,0.01849112426035503,S628
S630,11616,2000,95,I,1,18.0,0.0,11584.0,5440.0,0.12244897959183673,0.03217455621301775,S631
S631,64,2000,77,I,1,126.0,0.0,64.0,4760.0,0.15816326530612246,0.01849112426035503,S630
S632,1344,4960,490,I,1,18.0,0.0,11584.0,5680.0,0.1326530612244898,0.03550295857988166,S633
S633,0,4960,8,I,1,126.0,0.0,0.0,4960.0,0.02040816326530612,0.02329881656804734,S632
S634,5184,1440,257,I,1,18.0,0.0,32.0,4960.0,0.07653061224489796,0.02329881656804734,S635
S635,11584,1440,115,I,1,126.0,0.0,11584.0,5720.0,0.07653061224489796,0.036242603550295856,S634
S638,11616,2600,78,I,1,18.0,0.0,11584.0,5360.0,0.05612244897959184,0.031804733727810654,S639
S639,640,2600,83,I,1,126.0,0.0,0.0,4800.0,0.05102040816326531,0.01886094674556213,S638
S640,0,1720,89,I,1,18.0,0.0,0.0,4960.0,0.15306122448979592,0.02329881656804734,S641
S641,11584,1720,107,I,1,126.0,0.0,11584.0,5680.0,0.11734693877551021,0.03550295857988166,S640
S642,5184,2000,245,I,1,18.0,0.0,0.0,5000.0,0.11224489795918367,0.02440828402366864,S643
S643,11584,2000,100,I,1,126.0,0.0,11584.0,5680.0,0.12244897959183673,0.03550295857988166,S642
S644,0,5000,8,I,1,18.0,0.0,0.0,5000.0,0.02040816326530612,0.02440828402366864,S645
S645,1376,5000,513,I,1,126.0,0.0,11584.0,5720.0,0.1326530612244898,0.036242603550295856,S644
S646,1600,2560,118,I,1,18.0,0.0,32.0,4920.0,0.025510204081632654,0.021819526627218935,S647
S647,6528,2560,258,I,1,126.0,0.0,11840.0,5920.0,0.3622448979591837,0.03772189349112426,S646
S648,9824,1400,164,I,1,18.0,0.0,11584.0,5360.0,0.0663265306122449,0.031804733727810654,S649
S649,160,1400,98,I,1,126.0,0.0,0.0,4800.0,0.10204081632653061,0.01886094674556213,S648
S650,5696,1840,282,I,1,18.0,0.0,11584.0,5360.0,0.08673469387755102,0.031804733727810654,S651
S651,0,1840,81,I,1,126.0,0.0,0.0,4760.0,0.16326530612244897,0.018121301775147928,S650
S656,96,2080,84,I,1,18.0,0.0,32.0,4960.0,0.15306122448979592,0.02329881656804734,S657
S657,11584,2080,97,I,1,126.0,0.0,11584.0,5640.0,0.12244897959183673,0.03476331360946745,S656
S658,1184,2480,109,I,1,18.0,0.0,0.0,5040.0,0.03571428571428571,0.02477810650887574,S659
S659,11424,2480,95,I,1,126.0,0.0,11584.0,5760.0,0.09693877551020408,0.03661242603550296,S658
S664,320,2120,88,I,1,18.0,0.0,32.0,4960.0,0.19387755102040816,0.02329881656804734,S665
S665,11584,2120,97,I,1,126.0,0.0,11584.0,5680.0,0.12755102040816327,0.03550295857988166,S664
S666,4128,2040,207,I,1,18.0,0.0,32.0,4880.0,0.00510204081632653,0.021079881656804734,S667
S667,11456,2040,102,I,1,126.0,0.0,11584.0,5640.0,0.12244897959183673,0.03476331360946745,S666
S668,288,1840,95,I,1,18.0,0.0,32.0,5000.0,0.18877551020408162,0.02440828402366864,S669
S669,11584,1840,105,I,1,126.0,0.0,11584.0,5720.0,0.11734693877551021,0.036242603550295856,S668
S670,6464,1880,257,I,1,18.0,0.0,11584.0,5360.0,0.025510204081632654,0.031804733727810654,S671
S671,1440,1880,126,I,1,126.0,0.0,32.0,4840.0,0.02040816326530612,0.01960059171597633,S670
S676,9760,1560,160,I,1,18.0,0.0,11584.0,5360.0,0.07653061224489796,0.031804733727810654,S677
S677,64,1560,91,I,1,126.0,0.0,32.0,4840.0,0.12755102040816327,0.01960059171597633,S676
S684,96,1440,100,I,1,18.0,0.0,32.0,5040.0,0.10714285714285714,0.02477810650887574,S685
S685,5824,1440,291,I,1,126.0,0.0,11552.0,5600.0,0.07653061224489796,0.034023668639053255,S684
S890,672,1640,158,I,1,18.0,0.0,0.0,6800.0,0.07653061224489796,0.029955621301775148,S891
S891,10624,1640,190,I,1,126.0,0.0,11712.0,7560.0,0.01020408163265306,0.027736686390532544,S890
S926,10656,1720,191,I,1,18.0,0.0,11744.0,7000.0,0.01020408163265306,0.029585798816568046,S927
S927,5184,1720,280,I,1,126.0,0.0,32.0,6160.0,0.09693877551020408,0.015532544378698224,S926
S1052,9952,2240,208,I,1,18.0,0.0,11744.0,7360.0,0.08673469387755102,0.027366863905325445,S1053
S1053,256,2240,122,I,1,126.0,0.0,0.0,6480.0,0.16326530612244897,0.01775147928994083,S1052
S1247,9824,2320,209,I,1,18.0,0.0,11712.0,7320.0,0.08673469387755102,0.026627218934911243,S1248
S1248,5152,2320,271,I,1,126.0,0.0,32.0,6440.0,0.05612244897959184,0.017011834319526627,S1247
S1383,416,2280,125,I,1,18.0,0.0,32.0,6480.0,0.17346938775510204,0.01775147928994083,S1384
S1384,10080,2280,186,I,1,126.0,0.0,11712.0,7360.0,0.09183673469387756,0.027366863905325445,S1383
S1385,9920,2160,207,I,1,18.0,0.0,11712.0,7240.0,0.09183673469387756,0.027366863905325445,S1386
S1386,352,2160,124,I,1,126.0,0.0,0.0,6360.0,0.1836734693877551,0.015902366863905327,S1385
S1700,800,2360,140,I,1,18.0,0.0,32.0,6600.0,0.05612244897959184,0.019230769230769232,S1701
S1701,10592,2360,169,I,1,126.0,0.0,11712.0,7400.0,0.015306122448979591,0.027366863905325445,S1700
S1706,224,2320,120,I,1,18.0,0.0,32.0,6560.0,0.14795918367346939,0.019230769230769232,S1707
S1707,9792,2320,194,I,1,126.0,0.0,11680.0,7400.0,0.08673469387755102,0.027366863905325445,S1706
S1876,11904,9960,29,I,1,18.0,0.0,11712.0,9760.0,0.42346938775510207,0.06804733727810651,S1877
S1877,12064,9960,9,I,1,126.0,0.0,12064.0,10000.0,0.3622448979591837,0.05029585798816568,S1876
S1878,5760,9680,57,O,1,0.0,225.0,5760.0,7720.0,0.32142857142857145,0.04474852071005917,S1879
S1879,5568,9680,14,I,1,36.0,0.0,5504.0,9840.0,0.32142857142857145,0.0647189349112426,S1878
S1880,5536,11960,8,O,1,0.0,225.0,5536.0,11960.0,0.5,0.10096153846153846,S1881
S1881,5696,11960,81,I,1,36.0,0.0,5696.0,9040.0,0.5510204081632653,0.05362426035502959,S1880
S1888,6080,12160,25,O,1,0.0,225.0,5824.0,12520.0,0.6275510204081632,0.09245562130177515,S1889
S1889,6208,12160,63,I,1,36.0,0.0,6368.0,10160.0,0.5969387755102041,0.07544378698224852,S1888
S1900,736,9760,9,O,1,0.0,225.0,736.0,9720.0,0.20408163265306123,0.07766272189349112,S1901
S1901,5600,9760,8,I,1,36.0,0.0,5600.0,9760.0,0.3112244897959184,0.0654585798816568,S1900
S1920,10176,7720,66,I,1,225.0,0.0,10176.0,10040.0,0.015306122448979591,0.052884615384615384,S1921
S1921,6112,7720,8,O,1,0.0,36.0,6112.0,7720.0,0.12755102040816327,0.045488165680473376,S1920
S1928,9344,9400,8,I,1,225.0,0.0,9344.0,9400.0,0.15306122448979592,0.032914201183431954,S1929
S1929,5952,9400,9,O,1,0.0,36.0,5952.0,9360.0,0.336734693877551,0.058801775147928996,S1928
S1932,9120,9000,47,I,1,225.0,0.0,10016.0,9440.0,0.17346938775510204,0.034023668639053255,S1933
S1933,5824,9000,8,O,1,0.0,36.0,5824.0,9000.0,0.2755102040816326,0.05547337278106509,S1932
S1936,10272,9800,27,I,1,225.0,0.0,10656.0,10080.0,0.09693877551020408,0.07100591715976332,S1937
S1937,5504,9800,8,O,1,0.0,36.0,5504.0,9800.0,0.3010204081632653,0.0647189349112426,S1936
S1938,9440,8200,59,I,1,225.0,0.0,10112.0,9400.0,0.17857142857142858,0.03365384615384615,S1939
S1939,6112,8200,8,O,1,0.0,36.0,6112.0,8200.0,0.17857142857142858,0.053994082840236685,S1938
S1944,9312,8240,87,I,1,225.0,0.0,11072.0,9200.0,0.1836734693877551,0.0639792899408284,S1945
S1945,6144,8240,8,O,1,0.0,36.0,6144.0,8240.0,0.17346938775510204,0.05658284023668639,S1944
S1962,11008,9800,14,I,1,225.0,0.0,11008.0,10040.0,0.28061224489795916,0.08357988165680473,S1963
S1963,6432,9800,8,O,1,0.0,36.0,6432.0,9800.0,0.23979591836734693,0.07470414201183433,S1962
S1968,10432,9800,13,I,1,225.0,0.0,10560.0,9840.0,0.12755102040816327,0.052144970414201186,S1969
S1969,5952,9800,8,O,1,0.0,36.0,5952.0,9800.0,0.2653061224489796,0.0695266272189349,S1968
S1986,10048,9080,31,I,1,225.0,0.0,10048.0,10000.0,0.09693877551020408,0.052144970414201186,S1987
S1987,5888,9080,8,O,1,0.0,36.0,5888.0,9080.0,0.2857142857142857,0.05695266272189349,S1986
S2002,8768,7720,64,I,1,225.0,0.0,8992.0,9680.0,0.0663265306122449,0.02477810650887574,S2003
S2003,6528,7720,10,O,1,0.0,36.0,6464.0,7720.0,0.08673469387755102,0.042899408284023666,S2002
S2016,6976,9680,12,I,1,225.0,0.0,6976.0,9840.0,0.2653061224489796,0.05325443786982249,S2017
S2017,6112,9680,8,O,1,0.0,36.0,6112.0,9680.0,0.2653061224489796,0.07285502958579881,S2016
S2040,9920,8240,41,I,1,225.0,0.0,10016.0,9440.0,0.09183673469387756,0.034023668639053255,S2041
S2041,6400,8240,8,O,1,0.0,36.0,6400.0,8240.0,0.12755102040816327,0.05732248520710059,S2040
S2046,10240,7640,58,I,1,225.0,0.0,10240.0,9640.0,0.01020408163265306,0.035133136094674555,S2047
S2047,6464,7640,8,O,1,0.0,36.0,6464.0,7640.0,0.07142857142857142,0.04659763313609468,S2046
S2048,10912,9720,32,I,1,225.0,0.0,11392.0,10080.0,0.2755102040816326,0.08357988165680473,S2049
S2049,6464,9720,8,O,1,0.0,36.0,6464.0,9720.0,0.25510204081632654,0.07063609467455621,S2048
S2076,9504,7840,93,I,1,225.0,0.0,11072.0,9280.0,0.1377551020408163,0.0628698224852071,S2077
S2077,8288,7840,66,O,1,0.0,36.0,6592.0,7640.0,0.05102040816326531,0.046227810650887574,S2076
S2078,11072,9840,16,I,1,225.0,0.0,11136.0,10080.0,0.29591836734693877,0.08357988165680473,S2079
S2079,7392,9840,8,O,1,0.0,36.0,7392.0,9840.0,0.1683673469387755,0.04918639053254438,S2078
S2090,3360,9240,28,O,1,0.0,225.0,2784.0,9240.0,0.23979591836734693,0.05695266272189349,S2091
S2091,6688,9240,8,I,1,36.0,0.0,6688.0,9240.0,0.19387755102040816,0.0613905325443787,S2090
S2096,10976,8960,13,I,1,225.0,0.0,10976.0,9160.0,0.10714285714285714,0.0621301775147929,S2097
S2097,7072,8960,8,O,1,0.0,36.0,7072.0,8960.0,0.14285714285714285,0.04215976331360947,S2096
S2098,10688,8840,18,I,1,225.0,0.0,10688.0,9240.0,0.10204081632653061,0.03883136094674556,S2099
S2099,7072,8840,26,O,1,0.0,36.0,6752.0,9160.0,0.12755102040816327,0.059911242603550297,S2098
S2102,11072,9760,15,I,1,225.0,0.0,11104.0,10000.0,0.29081632653061223,0.08062130177514792,S2103
S2103,6400,9760,8,O,1,0.0,36.0,6400.0,9760.0,0.28061224489795916,0.07359467455621302,S2102
S2106,5728,7920,8,O,1,0.0,225.0,5728.0,7920.0,0.16326530612244897,0.045118343195266274,S2107
S2107,7392,7920,38,I,1,36.0,0.0,7392.0,9120.0,0.11224489795918367,0.04474852071005917,S2106
S2108,10976,9120,10,I,1,225.0,0.0,10976.0,9200.0,0.15816326530612246,0.0628698224852071,S2109
S2109,7392,9120,8,O,1,0.0,36.0,7392.0,9120.0,0.1326530612244898,0.04474852071005917,S2108
S2134,11136,9880,8,I,1,225.0,0.0,11136.0,9880.0,0.29081632653061223,0.07470414201183433,S2135
S2135,6752,9880,10,O,1,0.0,36.0,6752.0,9800.0,0.24489795918367346,0.06360946745562131,S2134
S2160,11808,10000,9,I,1,225.0,0.0,11808.0,10040.0,0.44387755102040816,0.06582840236686391,S2161
S2161,6560,10000,8,O,1,0.0,36.0,6560.0,10000.0,0.2653061224489796,0.07285502958579881,S2160
S2166,9568,9960,8,I,1,225.0,0.0,9568.0,9960.0,0.15816326530612246,0.039571005917159764,S2167
S2167,5952,9960,9,O,1,0.0,36.0,5952.0,9920.0,0.23979591836734693,0.07063609467455621,S2166
S2168,10144,9000,25,I,1,225.0,0.0,10144.0,9680.0,0.08673469387755102,0.034023668639053255,S2169
S2169,6912,9000,8,O,1,0.0,36.0,6912.0,9000.0,0.14795918367346939,0.047337278106508875,S2168
S2170,9824,9000,18,I,1,225.0,0.0,9824.0,9400.0,0.11224489795918367,0.03735207100591716,S2171
S2171,6880,9000,8,O,1,0.0,36.0,6880.0,9000.0,0.14285714285714285,0.04918639053254438,S2170
S2182,9152,8920,72,I,1,225.0,0.0,10880.0,9160.0,0.17346938775510204,0.04807692307692308,S2183
S2183,7008,8920,8,O,1,0.0,36.0,7008.0,8920.0,0.1326530612244898,0.04142011834319527,S2182
S2184,10912,9040,11,I,1,225.0,0.0,10912.0,9160.0,0.11224489795918367,0.05621301775147929,S2185
S2185,6816,9040,11,O,1,0.0,36.0,6720.0,9040.0,0.1326530612244898,0.055103550295857985,S2184
S2194,8800,9280,27,I,1,225.0,0.0,8800.0,10040.0,0.1377551020408163,0.03587278106508876,S2195
S2195,6784,9280,8,O,1,0.0,36.0,6784.0,9280.0,0.18877551020408162,0.058431952662721894,S2194
S2204,8800,9240,73,I,1,225.0,0.0,10400.0,9840.0,0.1326530612244898,0.04992603550295858,S2205
S2205,6784,9240,8,O,1,0.0,36.0,6784.0,9240.0,0.1836734693877551,0.059541420118343194,S2204
S2226,9472,10120,79,I,1,225.0,0.0,11744.0,10120.0,0.1836734693877551,0.06841715976331361,S2227
S2227,6528,10120,8,O,1,0.0,36.0,6528.0,10120.0,0.25510204081632654,0.07507396449704141,S2226
S2248,9440,9960,85,I,1,225.0,0.0,11808.0,10080.0,0.15816326530612246,0.06656804733727811,S2249
S2249,6496,9960,8,O,1,0.0,36.0,6496.0,9960.0,0.2653061224489796,0.07470414201183433,S2248
S2253,4832,7840,55,I,1,36.0,0.0,3552.0,7560.0,0.2755102040816326,0.05473372781065089,S2254
S2254,5280,7840,43,O,1,0.0,36.0,5888.0,7200.0,0.29081632653061223,0.0650887573964497,S2253
S2259,4064,8000,8,I,1,36.0,0.0,4064.0,8000.0,0.22959183673469388,0.04105029585798817,S2260
S2260,128,8000,8,O,1,0.0,45.0,128.0,8000.0,0.30612244897959184,0.048446745562130175,S2259
S2273,1600,13400,8,I,1,225.0,0.0,1600.0,13400.0,0.11224489795918367,0.04955621301775148,S2274
S2274,96,13400,127,O,1,0.0,225.0,96.0,8640.0,0.04591836734693878,0.0621301775147929,S2273
S2283,2112,7960,8,I,1,45.0,0.0,2112.0,7960.0,0.18877551020408162,0.04807692307692308,S2284
S2284,4000,7960,8,O,1,0.0,45.0,4000.0,7960.0,0.25,0.039571005917159764,S2283
S2285,2944,14360,8,I,1,225.0,0.0,2944.0,14360.0,0.12244897959183673,0.022189349112426034,S2286
S2286,384,14360,112,I,1,45.0,0.0,384.0,10200.0,0.17346938775510204,0.0610207100591716,S2285
S2287,3616,10200,8,I,1,36.0,0.0,3616.0,10200.0,0.17346938775510204,0.05140532544378698,S2288
S2288,576,10200,8,O,1,0.0,54.0,576.0,10200.0,0.22959183673469388,0.0643491124260355,S2287
S2307,3200,7520,23,I,1,36.0,0.0,3648.0,7480.0,0.15816326530612246,0.05251479289940828,S2308
S2308,128,7520,8,O,1,0.0,45.0,128.0,7520.0,0.23469387755102042,0.045488165680473376,S2307
S2323,192,8040,45,O,1,0.0,225.0,192.0,9520.0,0.33163265306122447,0.05362426035502959,S2324
S2324,448,8040,18,I,1,45.0,0.0,576.0,7800.0,0.4744897959183674,0.06619822485207101,S2323
S2357,1504,7880,16,I,1,36.0,0.0,1696.0,7880.0,0.25510204081632654,0.05436390532544379,S2358
S2358,800,7880,8,O,1,0.0,45.0,800.0,7880.0,0.3112244897959184,0.07174556213017752,S2357
S2359,2432,7920,8,I,1,45.0,0.0,2432.0,7920.0,0.12244897959183673,0.045488165680473376,S2360
S2360,3488,7920,8,O,1,0.0,45.0,3488.0,7920.0,0.25,0.05251479289940828,S2359
S2361,3520,10200,8,I,1,36.0,0.0,3520.0,10200.0,0.1989795918367347,0.05362426035502959,S2362
S2362,448,10200,8,O,1,0.0,54.0,448.0,10200.0,0.24489795918367346,0.0617603550295858,S2361
S2378,3584,8280,16,I,1,36.0,0.0,3648.0,8040.0,0.29081632653061223,0.05029585798816568,S2379
S2379,128,8280,8,O,1,0.0,45.0,128.0,8280.0,0.27040816326530615,0.05695266272189349,S2378
S2396,2592,8680,10,I,1,36.0,0.0,2592.0,8760.0,0.28061224489795916,0.052884615384615384,S2397
S2397,1344,8680,46,O,1,0.0,45.0,160.0,8720.0,0.413265306122449,0.06841715976331361,S2396
S2398,2656,8760,10,I,1,36.0,0.0,2592.0,8760.0,0.29081632653061223,0.052884615384615384,S2399
S2399,3552,8760,64,O,1,0.0,45.0,5312.0,8800.0,0.2755102040816326,0.04142011834319527,S2398
S2400,4096,7320,121,III,3,99.0,0.0,5717.333333333333,6160.0,0.09183673469387756,0.11168639053254438,S2401
S2401,1728,7320,55,I,1,27.0,0.0,672.0,7880.0,0.20408163265306123,0.06989644970414201,S2400
S2402,1760,7880,8,I,1,36.0,0.0,1760.0,7880.0,0.2193877551020408,0.052884615384615384,S2403
S2403,672,7880,8,O,1,0.0,45.0,672.0,7880.0,0.29081632653061223,0.06989644970414201,S2402
S2420,864,8520,60,I,1,27.0,0.0,704.0,10000.0,0.35714285714285715,0.07581360946745562,S2421
S2421,640,8520,29,I,1,45.0,0.0,160.0,8280.0,0.34183673469387754,0.058431952662721894,S2420
S2428,3488,7800,14,I,1,45.0,0.0,3328.0,7840.0,0.22448979591836735,0.05547337278106509,S2429
S2429,4736,7800,80,IO,2,225.0,225.0,5664.0,7800.0,0.2602040816326531,0.046227810650887574,S2428
S2430,3392,14360,8,I,1,225.0,0.0,3392.0,14360.0,0.11734693877551021,0.04437869822485207,S2431
S2431,384,14360,112,I,1,45.0,0.0,384.0,10200.0,0.17346938775510204,0.0610207100591716,S2430
S2443,8992,12080,8,I,1,225.0,0.0,8992.0,12080.0,0.46938775510204084,0.09245562130177515,S2444
S2444,7744,12080,19,I,1,225.0,0.0,7744.0,11640.0,1.096938775510204,0.1830621301775148,S2443
S2454,1696,13560,20,I,1,225.0,0.0,1952.0,13720.0,0.1326530612244898,0.04031065088757396,S2455
S2455,288,13560,114,I,1,45.0,0.0,128.0,9520.0,0.12244897959183673,0.05103550295857988,S2454
S2462,2656,8240,9,I,1,36.0,0.0,2656.0,8200.0,0.24489795918367346,0.04474852071005917,S2463
S2463,160,8240,8,O,1,0.0,45.0,160.0,8240.0,0.3010204081632653,0.05584319526627219,S2462
S2472,704,8400,42,O,1,0.0,225.0,480.0,9400.0,0.4336734693877551,0.0673076923076923,S2473
S2473,736,8400,26,I,1,45.0,0.0,640.0,7800.0,0.42857142857142855,0.0673076923076923,S2472
