Vpin ID,X coordinate,Y coordinate,WL down to L1,Pin Type,NumberLayer One Pins,Ave Cell Area Input,Ave Cell Area Output,Ave Pin X coordinate,Ave Pin Y coordinate,CongestionCrouting,CongestionPlacement,Matching Vpin ID
S25129,6688,11936,30,O,1,0.0,225.0,7072.0,12256.0,0.16326530612244897,0.045488165680473376,S25128
S25136,6624,12064,25,O,1,0.0,225.0,7072.0,12160.0,0.16326530612244897,0.047337278106508875,S25137
S25137,6560,12064,34,I,1,45.0,0.0,6016.0,11776.0,0.17857142857142858,0.04992603550295858,S25136
S25152,6656,11936,39,I,1,63.0,0.0,6464.0,11136.0,0.17346938775510204,0.05066568047337278,S25153
S25153,6816,11936,37,I,1,63.0,0.0,7104.0,12576.0,0.1836734693877551,0.04918639053254438,S25152
S25164,7360,11776,30,OI,2,45.0,225.0,7552.0,12128.0,0.17346938775510204,0.051775147928994084,S25165
S25165,7104,11776,44,I,1,36.0,0.0,6912.0,10816.0,0.1683673469387755,0.040680473372781065,S25164
S25170,7328,11360,34,I,1,27.0,0.0,7040.0,10816.0,0.20408163265306123,0.04031065088757396,S25171
S25171,7392,11360,46,OI,2,45.0,225.0,7520.0,12240.0,0.1989795918367347,0.052144970414201186,S25170
S25220,608,10784,24,I,1,36.0,0.0,992.0,10656.0,0.11224489795918367,0.017381656804733726,S25221
S25221,448,10784,25,O,1,0.0,225.0,96.0,10976.0,0.11224489795918367,0.01664201183431953,S25220
S25222,1152,10720,11,I,1,36.0,0.0,1184.0,10656.0,0.09183673469387756,0.017011834319526627,S25223
S25223,512,10720,26,O,1,0.0,225.0,96.0,10880.0,0.11734693877551021,0.015162721893491124,S25222
S25224,4544,11456,15,I,1,36.0,0.0,4672.0,11424.0,0.2193877551020408,0.04992603550295858,S25225
S25225,128,11456,8,O,1,0.0,225.0,128.0,11456.0,0.08163265306122448,0.014053254437869823,S25224
S25226,480,10272,31,O,1,0.0,126.0,32.0,9984.0,0.14285714285714285,0.017011834319526627,S25227
S25227,864,10272,37,I,1,225.0,0.0,1696.0,10368.0,0.11224489795918367,0.017011834319526627,S25226
S25228,1632,10016,23,I,1,36.0,0.0,1792.0,10336.0,0.030612244897959183,0.017381656804733726,S25229
S25229,1568,10016,66,O,1,0.0,225.0,128.0,9600.0,0.030612244897959183,0.015902366863905327,S25228
S25322,4064,8800,56,I,1,36.0,0.0,4064.0,10336.0,0.030612244897959183,0.034023668639053255,S25323
S25323,96,8800,8,O,1,0.0,225.0,96.0,8800.0,0.07142857142857142,0.017381656804733726,S25322
S25370,4800,8672,38,I,1,36.0,0.0,4960.0,9472.0,0.25510204081632654,0.027736686390532544,S25371
S25371,3552,8672,117,O,1,0.0,225.0,192.0,8544.0,0.030612244897959183,0.017011834319526627,S25370
S25452,96,6688,27,O,1,0.0,126.0,0.0,6240.0,0.05102040816326531,0.0073964497041420114,S25453
S25453,0,6688,52,I,1,225.0,0.0,96.0,7936.0,0.05102040816326531,0.017011834319526627,S25452
S25840,1792,5440,40,I,1,36.0,0.0,2496.0,5760.0,0.4336734693877551,0.05806213017751479,S25841
S25841,1664,5440,42,O,1,0.0,225.0,1184.0,4832.0,0.35714285714285715,0.04400887573964497,S25840
S26010,1792,5472,30,I,1,36.0,0.0,2368.0,5600.0,0.4336734693877551,0.0647189349112426,S26011
S26011,1760,5472,45,O,1,0.0,225.0,1248.0,4800.0,0.4336734693877551,0.041789940828402365,S26010
S26168,1664,5792,29,I,1,36.0,0.0,2240.0,5824.0,0.3163265306122449,0.053994082840236685,S26169
S26169,1568,5792,45,O,1,0.0,225.0,896.0,5280.0,0.33163265306122447,0.039571005917159764,S26168
S26384,352,10240,47,O,1,0.0,126.0,32.0,9312.0,0.12755102040816327,0.014792899408284023,S26385
S26385,384,10240,23,I,1,225.0,0.0,768.0,10336.0,0.1326530612244898,0.022189349112426034,S26384
S26460,4576,8576,47,I,1,36.0,0.0,5312.0,9088.0,0.1989795918367347,0.03587278106508876,S26461
S26461,2528,8576,83,O,1,0.0,225.0,160.0,8544.0,0.02040816326530612,0.017011834319526627,S26460
S26466,576,10400,46,I,1,36.0,0.0,1760.0,10432.0,0.1377551020408163,0.017011834319526627,S26467
S26467,416,10400,43,O,1,0.0,225.0,192.0,9504.0,0.14795918367346939,0.013313609467455622,S26466
S26504,64,8288,36,O,1,0.0,126.0,32.0,7488.0,0.07653061224489796,0.013683431952662722,S26505
S26505,96,8288,27,I,1,225.0,0.0,128.0,8800.0,0.07653061224489796,0.017381656804733726,S26504
S26506,384,7680,27,O,1,0.0,126.0,32.0,7424.0,0.07142857142857142,0.012943786982248521,S26507
S26507,416,7680,54,I,1,225.0,0.0,96.0,8832.0,0.07142857142857142,0.017381656804733726,S26506
S26994,288,4480,36,O,1,0.0,126.0,32.0,3840.0,0.2755102040816326,0.016272189349112426,S26995
S26995,384,4480,52,I,1,225.0,0.0,864.0,5408.0,0.2755102040816326,0.03365384615384615,S26994
S27002,5376,7424,57,I,1,36.0,0.0,5376.0,8992.0,0.08163265306122448,0.03883136094674556,S27003
S27003,5344,7424,29,O,1,0.0,225.0,4992.0,7104.0,0.08163265306122448,0.04881656804733728,S27002
S27574,1728,5568,40,I,1,36.0,0.0,2144.0,5920.0,0.4030612244897959,0.04881656804733728,S27575
S27575,1696,5568,33,O,1,0.0,225.0,1024.0,5440.0,0.37244897959183676,0.030325443786982247,S27574
S27672,1440,10688,89,I,1,36.0,0.0,3936.0,10656.0,0.1377551020408163,0.03069526627218935,S27673
S27673,320,10688,13,O,1,0.0,225.0,192.0,10656.0,0.12755102040816327,0.014423076923076924,S27672
S27674,1024,10528,42,O,1,0.0,126.0,32.0,10432.0,0.10714285714285714,0.015902366863905327,S27675
S27675,2464,10528,27,I,1,225.0,0.0,3040.0,10560.0,0.08163265306122448,0.019230769230769232,S27674
S27682,32,11712,8,O,1,0.0,126.0,32.0,11712.0,0.07142857142857142,0.013313609467455622,S27683
S27683,4544,11712,20,I,1,45.0,0.0,4864.0,11712.0,0.2602040816326531,0.04252958579881657,S27682
S27818,3904,9312,49,I,1,36.0,0.0,3904.0,10624.0,0.04081632653061224,0.031804733727810654,S27819
S27819,160,9312,8,O,1,0.0,225.0,160.0,9312.0,0.05612244897959184,0.014792899408284023,S27818
S27996,64,7424,37,O,1,0.0,126.0,32.0,6592.0,0.0663265306122449,0.0070266272189349116,S27997
S27997,32,7424,85,I,1,225.0,0.0,128.0,9792.0,0.0663265306122449,0.01775147928994083,S27996
S28254,608,5376,35,O,1,0.0,126.0,64.0,5056.0,0.030612244897959183,0.021079881656804734,S28255
S28255,1184,5376,44,I,1,225.0,0.0,2144.0,5568.0,0.10204081632653061,0.0632396449704142,S28254
S29616,3040,10656,8,I,1,36.0,0.0,3040.0,10656.0,0.14795918367346939,0.019230769230769232,S29617
S29617,1152,10656,8,O,1,0.0,225.0,1152.0,10656.0,0.10204081632653061,0.01664201183431953,S29616
S29626,1824,10592,66,O,1,0.0,126.0,0.0,10560.0,0.10204081632653061,0.014053254437869823,S29627
S29627,3008,10592,8,I,1,225.0,0.0,3008.0,10592.0,0.14285714285714285,0.019230769230769232,S29626
S29642,2752,10752,22,I,1,36.0,0.0,3104.0,10656.0,0.11734693877551021,0.021819526627218935,S29643
S29643,1536,10752,26,O,1,0.0,225.0,1056.0,10656.0,0.11734693877551021,0.015902366863905327,S29642
S29648,3520,11200,67,I,1,36.0,0.0,5376.0,11168.0,0.05102040816326531,0.07322485207100592,S29649
S29649,3360,11200,110,O,1,0.0,225.0,128.0,11232.0,0.061224489795918366,0.01664201183431953,S29648
S29662,4704,9920,154,O,1,0.0,126.0,64.0,9952.0,0.09693877551020408,0.017381656804733726,S29663
S29663,4768,9920,21,I,1,225.0,0.0,4928.0,10176.0,0.08673469387755102,0.055103550295857985,S29662
S29678,544,9888,41,O,1,0.0,126.0,0.0,9376.0,0.10204081632653061,0.013683431952662722,S29679
S29679,576,9888,60,I,1,225.0,0.0,1728.0,10400.0,0.10204081632653061,0.01664201183431953,S29678
S29692,4768,10400,26,I,1,36.0,0.0,5152.0,10592.0,0.29081632653061223,0.06360946745562131,S29693
S29693,4704,10400,28,O,1,0.0,225.0,4128.0,10336.0,0.3163265306122449,0.035133136094674555,S29692
S29702,608,9088,30,O,1,0.0,126.0,0.0,8992.0,0.04591836734693878,0.019970414201183433,S29703
S29703,832,9088,75,I,1,225.0,0.0,1696.0,10368.0,0.01020408163265306,0.017011834319526627,S29702
S29746,128,10080,66,O,1,0.0,126.0,32.0,8320.0,0.09693877551020408,0.01664201183431953,S29747
S29747,2720,10080,94,I,1,225.0,0.0,5408.0,10144.0,0.03571428571428571,0.0613905325443787,S29746
S30298,1696,5504,84,O,1,0.0,126.0,64.0,4704.0,0.37755102040816324,0.01849112426035503,S30299
S30299,1728,5504,39,I,1,225.0,0.0,2592.0,5632.0,0.413265306122449,0.059911242603550297,S30298
S30422,192,3552,22,O,1,0.0,126.0,0.0,3808.0,0.00510204081632653,0.015162721893491124,S30423
S30423,5760,3552,22,I,1,225.0,0.0,5824.0,3936.0,0.015306122448979591,0.03476331360946745,S30422
S30704,5248,8000,75,I,1,36.0,0.0,5344.0,10048.0,0.11224489795918367,0.05547337278106509,S30705
S30705,5216,8000,41,O,1,0.0,225.0,5056.0,7104.0,0.11224489795918367,0.04992603550295858,S30704
S31086,2880,9760,31,I,1,36.0,0.0,3040.0,10336.0,0.030612244897959183,0.019230769230769232,S31087
S31087,2784,9760,91,O,1,0.0,225.0,192.0,9696.0,0.025510204081632654,0.016272189349112426,S31086
S31294,64,10624,8,O,1,0.0,126.0,64.0,10624.0,0.09693877551020408,0.014423076923076924,S31295
S31295,2272,10624,32,I,1,225.0,0.0,2976.0,10624.0,0.07653061224489796,0.01886094674556213,S31294
S31296,0,10560,8,O,1,0.0,126.0,0.0,10560.0,0.0663265306122449,0.014053254437869823,S31297
S31297,2816,10560,19,I,1,225.0,0.0,3104.0,10624.0,0.11734693877551021,0.021819526627218935,S31296
S31298,192,10560,18,O,1,0.0,126.0,0.0,10432.0,0.11734693877551021,0.015902366863905327,S31299
S31299,3072,10560,8,I,1,225.0,0.0,3072.0,10560.0,0.15306122448979592,0.020710059171597635,S31298
S31300,3360,10624,88,I,1,36.0,0.0,5824.0,10720.0,0.15816326530612246,0.07137573964497042,S31301
S31301,3328,10624,18,O,1,0.0,225.0,3072.0,10560.0,0.15816326530612246,0.020710059171597635,S31300
S31306,1952,10528,45,O,1,0.0,36.0,864.0,10432.0,0.10204081632653061,0.019970414201183433,S31307
S31307,3904,10528,8,I,1,225.0,0.0,3904.0,10528.0,0.1683673469387755,0.03069526627218935,S31306
S31314,3328,10720,23,O,1,0.0,36.0,3008.0,10560.0,0.15816326530612246,0.019230769230769232,S31315
S31315,4672,10720,16,I,1,225.0,0.0,4864.0,10720.0,0.3877551020408163,0.0613905325443787,S31314
S31340,448,10336,8,O,1,0.0,36.0,448.0,10336.0,0.15306122448979592,0.021449704142011833,S31341
S31341,3232,10336,14,I,1,225.0,0.0,3264.0,10496.0,0.12755102040816327,0.028106508875739646,S31340
S31508,4896,10400,16,I,1,225.0,0.0,5056.0,10496.0,0.24489795918367346,0.058801775147928996,S31509
S31509,4768,10400,30,O,1,0.0,225.0,4128.0,10336.0,0.29081632653061223,0.035133136094674555,S31508
S31616,5088,8032,16,O,1,0.0,36.0,4928.0,7936.0,0.18877551020408162,0.03735207100591716,S31617
S31617,5152,8032,36,I,1,225.0,0.0,5312.0,8768.0,0.1683673469387755,0.04105029585798817,S31616
S32000,5024,8864,54,I,1,225.0,0.0,5312.0,10048.0,0.24489795918367346,0.055103550295857985,S32001
S32001,4800,8864,65,O,1,0.0,225.0,4800.0,7040.0,0.27040816326530615,0.04437869822485207,S32000
S32216,1344,5632,30,O,1,0.0,36.0,1248.0,5024.0,0.2602040816326531,0.04363905325443787,S32217
S32217,1760,5632,45,I,1,225.0,0.0,2848.0,5664.0,0.42346938775510207,0.052144970414201186,S32216
S32246,4544,10848,37,O,1,0.0,36.0,3936.0,10656.0,0.413265306122449,0.03069526627218935,S32247
S32247,4576,10848,23,I,1,225.0,0.0,4928.0,10912.0,0.413265306122449,0.0654585798816568,S32246
S32248,4640,10976,31,I,1,225.0,0.0,5088.0,11008.0,0.32653061224489793,0.06619822485207101,S32249
S32249,4608,10976,67,O,1,0.0,225.0,3104.0,10656.0,0.32653061224489793,0.021819526627218935,S32248
S32272,2304,10528,31,O,1,0.0,36.0,1568.0,10528.0,0.08163265306122448,0.017381656804733726,S32273
S32273,3744,10528,47,I,1,225.0,0.0,4800.0,10592.0,0.12244897959183673,0.059911242603550297,S32272
S32312,3936,10656,8,I,1,225.0,0.0,3936.0,10656.0,0.17857142857142858,0.03069526627218935,S32313
S32313,1984,10656,8,O,1,0.0,225.0,1984.0,10656.0,0.10204081632653061,0.015162721893491124,S32312
S32314,4512,11424,146,O,1,0.0,36.0,160.0,11488.0,0.2193877551020408,0.013683431952662722,S32315
S32315,4608,11424,27,I,1,225.0,0.0,5056.0,11392.0,0.22448979591836735,0.0613905325443787,S32314
S32326,2784,10496,44,O,1,0.0,36.0,1664.0,10464.0,0.10714285714285714,0.017011834319526627,S32327
S32327,3712,10496,15,I,1,225.0,0.0,3872.0,10560.0,0.11734693877551021,0.032914201183431954,S32326
S32396,5952,11072,16,I,1,225.0,0.0,6112.0,11168.0,0.20408163265306123,0.0632396449704142,S32397
S32397,5920,11072,23,O,1,0.0,225.0,5600.0,10912.0,0.20918367346938777,0.07655325443786982,S32396
S32448,4320,10368,14,I,1,225.0,0.0,4384.0,10496.0,0.32653061224489793,0.04252958579881657,S32449
S32449,1728,10368,8,O,1,0.0,225.0,1728.0,10368.0,0.11734693877551021,0.01664201183431953,S32448
S32472,4480,10720,40,I,1,225.0,0.0,5440.0,10784.0,0.40816326530612246,0.07285502958579881,S32473
S32473,4384,10720,20,O,1,0.0,225.0,4224.0,10496.0,0.41836734693877553,0.03772189349112426,S32472
S32618,3168,10848,79,I,1,225.0,0.0,5408.0,10880.0,0.15816326530612246,0.07322485207100592,S32619
S32619,3072,10848,25,O,1,0.0,225.0,3040.0,10336.0,0.14795918367346939,0.019230769230769232,S32618
S33060,4320,10720,24,O,1,0.0,36.0,3872.0,10656.0,0.3979591836734694,0.03328402366863906,S33061
S33061,4384,10720,26,I,1,225.0,0.0,4832.0,10848.0,0.41836734693877553,0.0625,S33060
S33168,2464,10720,85,I,1,36.0,0.0,4864.0,10784.0,0.07142857142857142,0.0621301775147929,S33169
S33169,2304,10720,22,O,1,0.0,225.0,1920.0,10656.0,0.07142857142857142,0.015902366863905327,S33168
S33170,4832,11424,155,O,1,0.0,36.0,160.0,11456.0,0.20918367346938777,0.014053254437869823,S33171
S33171,4992,11424,20,I,1,225.0,0.0,5184.0,11232.0,0.1683673469387755,0.06804733727810651,S33170
S33300,6496,11488,42,I,1,36.0,0.0,7520.0,11552.0,0.1836734693877551,0.05066568047337278,S33301
S33301,6464,11488,58,O,1,0.0,225.0,5536.0,10816.0,0.1836734693877551,0.07359467455621302,S33300
S33306,7552,11616,8,I,1,45.0,0.0,7552.0,11616.0,0.20408163265306123,0.05658284023668639,S33307
S33307,5184,11616,30,O,1,0.0,225.0,5184.0,10912.0,0.17857142857142858,0.0695266272189349,S33306
S33322,5952,11040,37,I,1,45.0,0.0,6784.0,11136.0,0.1989795918367347,0.045488165680473376,S33323
S33323,5728,11040,33,O,1,0.0,225.0,5344.0,10624.0,0.1683673469387755,0.06878698224852071,S33322
S33342,4288,11264,95,I,1,36.0,0.0,7040.0,11296.0,0.25510204081632654,0.046227810650887574,S33343
S33343,4224,11264,37,O,1,0.0,225.0,4192.0,10368.0,0.22959183673469388,0.03772189349112426,S33342
S33400,5792,11776,65,II,2,40.5,0.0,7408.0,11840.0,0.3112244897959184,0.05584319526627219,S33401
S33401,5696,11776,38,O,1,0.0,225.0,5504.0,11008.0,0.3010204081632653,0.07581360946745562,S33400
S33474,2080,9696,70,O,1,0.0,36.0,192.0,9600.0,0.025510204081632654,0.015902366863905327,S33475
S33475,4160,9696,81,I,1,225.0,0.0,6048.0,10144.0,0.05102040816326531,0.05140532544378698,S33474
S33602,4992,8320,51,O,1,0.0,36.0,4864.0,7072.0,0.22448979591836735,0.04696745562130177,S33603
S33603,5056,8320,44,I,1,225.0,0.0,5344.0,9184.0,0.1989795918367347,0.034023668639053255,S33602
S33628,4864,8288,34,O,1,0.0,36.0,4864.0,7456.0,0.24489795918367346,0.04696745562130177,S33629
S33629,5216,8288,72,I,1,225.0,0.0,5344.0,10208.0,0.14795918367346939,0.06360946745562131,S33628
S33714,3968,10912,17,O,1,0.0,36.0,3936.0,10656.0,0.18877551020408162,0.03069526627218935,S33715
S33715,4000,10912,50,I,1,225.0,0.0,5248.0,11008.0,0.19387755102040816,0.07100591715976332,S33714
S33734,3168,10816,18,O,1,0.0,225.0,3008.0,10656.0,0.15816326530612246,0.019230769230769232,S33735
S33735,4384,10816,24,I,1,36.0,0.0,4832.0,10816.0,0.413265306122449,0.0621301775147929,S33734
S33782,4224,10496,8,I,1,36.0,0.0,4224.0,10496.0,0.33163265306122447,0.03772189349112426,S33783
S33783,2016,10496,18,O,1,0.0,225.0,1792.0,10400.0,0.09693877551020408,0.017381656804733726,S33782
S33826,5568,11808,40,II,2,40.5,0.0,6160.0,12048.0,0.29081632653061223,0.045488165680473376,S33827
S33827,5472,11808,48,O,1,0.0,225.0,5248.0,10752.0,0.2755102040816326,0.06915680473372782,S33826
S33830,6080,11520,21,I,1,27.0,0.0,6176.0,11840.0,0.29081632653061223,0.048446745562130175,S33831
S33831,6048,11520,39,O,1,0.0,225.0,5920.0,10656.0,0.3163265306122449,0.0673076923076923,S33830
S33832,6208,11808,8,I,1,27.0,0.0,6208.0,11808.0,0.25510204081632654,0.047337278106508875,S33833
S33833,5248,11808,55,O,1,0.0,225.0,5248.0,10304.0,0.1989795918367347,0.0617603550295858,S33832
S33836,6176,10688,28,I,1,45.0,0.0,6272.0,11232.0,0.21428571428571427,0.059541420118343194,S33837
S33837,6144,10688,23,O,1,0.0,225.0,5824.0,10528.0,0.20918367346938777,0.06878698224852071,S33836
S33844,4608,10720,16,I,1,36.0,0.0,4800.0,10720.0,0.4030612244897959,0.0617603550295858,S33845
S33845,4384,10720,23,O,1,0.0,225.0,3968.0,10656.0,0.41836734693877553,0.030325443786982247,S33844
S33850,4384,10848,52,I,1,225.0,0.0,5632.0,11008.0,0.42346938775510207,0.07581360946745562,S33851
S33851,4352,10848,20,O,1,0.0,225.0,4320.0,10496.0,0.4336734693877551,0.039571005917159764,S33850
S33870,4288,10464,42,I,1,225.0,0.0,5280.0,10560.0,0.3673469387755102,0.06619822485207101,S33871
