Vpin ID,X coordinate,Y coordinate,WL down to L1,Pin Type,NumberLayer One Pins,Ave Cell Area Input,Ave Cell Area Output,Ave Pin X coordinate,Ave Pin Y coordinate,CongestionCrouting,CongestionPlacement,Matching Vpin ID
S1325,8800,9760,8,O,1,0.0,243.0,8800.0,9760.0,0.21428571428571427,0.09911242603550297,S1324
S1326,7232,9760,47,I,1,243.0,0.0,7232.0,8512.0,0.6020408163265306,0.046227810650887574,S1327
S1327,9056,9760,8,I,1,81.0,0.0,9056.0,9760.0,0.15816326530612246,0.09356508875739646,S1326
S1328,3872,6112,8,O,1,0.0,36.0,3872.0,6112.0,0.11224489795918367,0.020340236686390532,S1329
S1329,5856,6112,9,I,1,36.0,0.0,5856.0,6080.0,0.04591836734693878,0.03217455621301775,S1328
S1330,7232,3104,22,O,1,0.0,72.0,7232.0,2656.0,0.11734693877551021,0.015902366863905327,S1331
S1331,7136,3104,27,I,1,36.0,0.0,7136.0,3712.0,0.14285714285714285,0.03550295857988166,S1330
S1334,4096,6112,8,O,1,0.0,36.0,4096.0,6112.0,0.12244897959183673,0.017381656804733726,S1335
S1335,6016,6112,8,I,1,36.0,0.0,6016.0,6112.0,0.07653061224489796,0.034023668639053255,S1334
S1336,7104,4736,46,I,1,36.0,0.0,7104.0,5952.0,0.17346938775510204,0.0602810650887574,S1337
S1337,7232,4736,38,O,1,0.0,36.0,7136.0,3872.0,0.17857142857142858,0.03550295857988166,S1336
S1338,6880,5024,8,I,1,36.0,0.0,6880.0,5024.0,0.17857142857142858,0.03587278106508876,S1339
S1339,3776,5024,41,O,1,0.0,36.0,3776.0,6080.0,0.00510204081632653,0.019970414201183433,S1338
S1340,7040,5952,8,I,1,36.0,0.0,7040.0,5952.0,0.1377551020408163,0.060650887573964495,S1341
S1341,4192,5952,12,O,1,0.0,36.0,4192.0,6080.0,0.12244897959183673,0.01775147928994083,S1340
S1342,7328,3136,21,O,1,0.0,63.0,7296.0,2752.0,0.10204081632653061,0.016272189349112426,S1343
S1343,7296,3136,30,I,1,36.0,0.0,7104.0,3648.0,0.11224489795918367,0.03365384615384615,S1342
S1344,4288,7648,8,I,1,36.0,0.0,4288.0,7648.0,0.2193877551020408,0.05658284023668639,S1345
S1345,5664,7648,15,O,1,0.0,36.0,5856.0,7616.0,0.3622448979591837,0.06841715976331361,S1344
S1346,9472,4480,9,O,1,0.0,63.0,9472.0,4512.0,0.15816326530612246,0.021449704142011833,S1347
S1347,8096,4480,8,I,1,36.0,0.0,8096.0,4480.0,0.11734693877551021,0.02477810650887574,S1346
S1348,7104,4736,46,I,1,36.0,0.0,7104.0,5952.0,0.17346938775510204,0.0602810650887574,S1349
S1349,7264,4736,36,O,1,0.0,36.0,7232.0,3872.0,0.1683673469387755,0.035133136094674555,S1348
S1354,4288,7712,8,I,1,36.0,0.0,4288.0,7712.0,0.2193877551020408,0.05547337278106509,S1355
S1355,5696,7712,9,O,1,0.0,36.0,5696.0,7680.0,0.3826530612244898,0.07655325443786982,S1354
S1356,4800,5888,54,I,1,36.0,0.0,4800.0,7360.0,0.08163265306122448,0.047337278106508875,S1357
S1357,4832,5888,77,O,1,0.0,36.0,6016.0,4864.0,0.07653061224489796,0.028106508875739646,S1356
S1358,7168,4864,45,I,1,36.0,0.0,7136.0,6016.0,0.18877551020408162,0.0621301775147929,S1359
S1359,7200,4864,38,O,1,0.0,36.0,7200.0,3904.0,0.18877551020408162,0.03365384615384615,S1358
S1360,7136,5952,8,I,1,36.0,0.0,7136.0,5952.0,0.11224489795918367,0.0617603550295858,S1361
S1361,4128,5952,12,O,1,0.0,36.0,4128.0,6080.0,0.1326530612244898,0.017381656804733726,S1360
S1362,4160,7616,8,I,1,36.0,0.0,4160.0,7616.0,0.25,0.04659763313609468,S1363
S1363,5696,7616,8,O,1,0.0,36.0,5696.0,7616.0,0.39285714285714285,0.07581360946745562,S1362
S1364,4224,7584,8,I,1,36.0,0.0,4224.0,7584.0,0.24489795918367346,0.05140532544378698,S1365
S1365,5696,7584,8,O,1,0.0,36.0,5696.0,7584.0,0.39285714285714285,0.07581360946745562,S1364
S1384,8672,8928,22,I,1,27.0,0.0,8704.0,9344.0,0.29591836734693877,0.08173076923076923,S1385
S1385,8640,8928,99,O,1,0.0,36.0,9088.0,6464.0,0.2857142857142857,0.03661242603550296,S1384
S1386,2560,13216,8,O,1,0.0,225.0,2560.0,13216.0,0.03571428571428571,0.008875739644970414,S1387
S1387,8512,13216,111,I,1,72.0,0.0,8608.0,10016.0,0.025510204081632654,0.11538461538461539,S1386
S1398,7328,9792,22,O,1,0.0,225.0,7296.0,9376.0,0.5969387755102041,0.08099112426035503,S1399
S1399,8896,9792,8,I,1,72.0,0.0,8896.0,9792.0,0.2193877551020408,0.09726331360946745,S1398
S1406,8000,9088,108,O,1,0.0,225.0,7808.0,6080.0,0.22959183673469388,0.03994082840236687,S1407
S1407,8896,9088,32,I,1,72.0,0.0,8896.0,9856.0,0.35714285714285715,0.10059171597633136,S1406
S1408,5024,12736,8,O,1,0.0,243.0,5024.0,12736.0,0.15306122448979592,0.020340236686390532,S1409
S1409,8480,12736,108,I,1,207.0,0.0,9056.0,10112.0,0.04081632653061224,0.10687869822485208,S1408
S1418,15424,11424,129,I,1,225.0,0.0,15424.0,7552.0,0.15816326530612246,0.02403846153846154,S1419
S1419,9952,11424,81,O,1,0.0,387.0,8960.0,10080.0,0.14795918367346939,0.10650887573964497,S1418
S1424,6368,12704,50,O,1,0.0,243.0,5024.0,12704.0,0.17857142857142858,0.019970414201183433,S1425
S1425,8480,12704,101,I,1,72.0,0.0,8736.0,9984.0,0.04591836734693878,0.11242603550295859,S1424
S1492,16096,11648,135,I,1,261.0,0.0,17280.0,8768.0,0.05102040816326531,0.05547337278106509,S1493
S1493,8512,11648,61,O,1,0.0,72.0,8512.0,9952.0,0.14795918367346939,0.11205621301775148,S1492
S1510,8864,9280,98,O,1,0.0,225.0,8832.0,6432.0,0.39285714285714285,0.022189349112426034,S1511
S1511,8896,9280,31,I,1,72.0,0.0,8896.0,10016.0,0.4030612244897959,0.10539940828402367,S1510
S1518,9984,7648,30,I,1,261.0,0.0,10688.0,7648.0,0.3979591836734694,0.07988165680473373,S1519
S1519,9088,7648,78,O,1,0.0,207.0,9024.0,9824.0,0.05612244897959184,0.09726331360946745,S1518
S1520,6112,10016,24,O,1,0.0,225.0,6112.0,10528.0,0.3112244897959184,0.055103550295857985,S1521
S1521,7808,10016,8,I,1,72.0,0.0,7808.0,10016.0,0.3469387755102041,0.16124260355029585,S1520
S1522,7328,9824,43,O,1,0.0,225.0,6912.0,9120.0,0.5918367346938775,0.0650887573964497,S1523
S1523,9056,9824,8,I,1,72.0,0.0,9056.0,9824.0,0.14795918367346939,0.09726331360946745,S1522
S1530,6944,9984,61,O,1,0.0,225.0,6560.0,8672.0,0.4846938775510204,0.045118343195266274,S1531
S1531,9152,9984,8,I,1,72.0,0.0,9152.0,9984.0,0.10204081632653061,0.10133136094674557,S1530
S1548,6016,9984,26,O,1,0.0,225.0,5952.0,10496.0,0.29081632653061223,0.04770710059171598,S1549
S1549,7936,9984,11,I,1,72.0,0.0,7936.0,9888.0,0.336734693877551,0.14312130177514792,S1548
S1550,15008,7104,8,I,1,261.0,0.0,15008.0,7104.0,0.04591836734693878,0.02625739644970414,S1551
S1551,7936,7104,95,O,1,0.0,72.0,7936.0,9888.0,0.14285714285714285,0.14312130177514792,S1550
S1558,8896,9088,103,O,1,0.0,225.0,8480.0,6464.0,0.35714285714285715,0.021819526627218935,S1559
S1559,8992,9088,35,I,1,72.0,0.0,8992.0,9952.0,0.34183673469387754,0.09948224852071005,S1558
S1560,14880,11648,151,I,1,225.0,0.0,14880.0,7072.0,0.08673469387755102,0.026997041420118342,S1561
S1561,8992,11648,61,O,1,0.0,72.0,8992.0,9952.0,0.08163265306122448,0.09948224852071005,S1560
S1566,14976,11648,115,I,1,225.0,0.0,14976.0,8224.0,0.09693877551020408,0.02440828402366864,S1567
S1567,8736,11648,57,O,1,0.0,315.0,8736.0,10080.0,0.1326530612244898,0.11575443786982248,S1566
S1568,7072,9952,45,O,1,0.0,225.0,7072.0,8768.0,0.5612244897959183,0.052144970414201186,S1569
S1569,8224,9952,8,I,1,72.0,0.0,8224.0,9952.0,0.3520408163265306,0.1268491124260355,S1568
S1574,12544,8192,8,I,1,243.0,0.0,12544.0,8192.0,0.08163265306122448,0.06841715976331361,S1575
S1575,10624,8192,124,O,1,0.0,72.0,8832.0,10112.0,0.17346938775510204,0.11168639053254438,S1574
S1594,4352,3744,123,I,1,36.0,0.0,4352.0,64.0,0.015306122448979591,0.005177514792899409,S1595
S1595,7072,3744,8,I,1,36.0,0.0,7072.0,3744.0,0.061224489795918366,0.03661242603550296,S1594
S1596,8544,9600,8,I,1,243.0,0.0,8544.0,9600.0,0.35714285714285715,0.09467455621301775,S1597
S1597,7264,9600,32,O,1,0.0,63.0,7264.0,8832.0,0.6122448979591837,0.058431952662721894,S1596
S1598,8480,9760,8,I,1,243.0,0.0,8480.0,9760.0,0.32142857142857145,0.10613905325443787,S1599
S1599,7168,9760,37,O,1,0.0,63.0,7168.0,8832.0,0.6071428571428571,0.05436390532544379,S1598
S1600,8384,9376,14,I,1,243.0,0.0,8384.0,9568.0,0.4489795918367347,0.09467455621301775,S1601
S1601,7136,9376,28,O,1,0.0,63.0,7200.0,8800.0,0.5357142857142857,0.05621301775147929,S1600
S1602,7904,9536,8,I,1,225.0,0.0,7904.0,9536.0,0.35714285714285715,0.11168639053254438,S1603
S1603,7040,9536,46,O,1,0.0,63.0,7168.0,8448.0,0.5306122448979592,0.036242603550295856,S1602
S1604,8320,9792,8,I,1,243.0,0.0,8320.0,9792.0,0.3520408163265306,0.11279585798816567,S1605
S1605,7168,9792,55,O,1,0.0,63.0,7360.0,8480.0,0.6122448979591837,0.04659763313609468,S1604
S1606,8448,9568,8,I,1,225.0,0.0,8448.0,9568.0,0.3826530612244898,0.09393491124260354,S1607
S1607,7200,9568,36,O,1,0.0,63.0,7200.0,8672.0,0.5867346938775511,0.051775147928994084,S1606
S1608,8128,9568,8,I,1,225.0,0.0,8128.0,9568.0,0.336734693877551,0.10835798816568047,S1609
S1609,7104,9568,41,O,1,0.0,63.0,7104.0,8512.0,0.5918367346938775,0.04363905325443787,S1608
S1610,8032,9632,8,I,1,225.0,0.0,8032.0,9632.0,0.33163265306122447,0.11686390532544379,S1611
S1611,7168,9632,51,O,1,0.0,63.0,7360.0,8448.0,0.6122448979591837,0.03328402366863906,S1610
S1614,7808,9600,8,I,1,225.0,0.0,7808.0,9600.0,0.37755102040816324,0.11871301775147929,S1615
S1615,7040,9600,44,O,1,0.0,63.0,7040.0,8448.0,0.5510204081632653,0.039571005917159764,S1614
S1616,8064,9568,8,I,1,243.0,0.0,8064.0,9568.0,0.32653061224489793,0.11057692307692307,S1617
S1617,7040,9568,40,O,1,0.0,63.0,7040.0,8544.0,0.5459183673469388,0.04437869822485207,S1616
S1622,7328,7168,8,I,1,63.0,0.0,7328.0,7168.0,0.33163265306122447,0.046227810650887574,S1623
S1623,5184,7168,13,O,1,0.0,45.0,5056.0,7136.0,0.3112244897959184,0.05436390532544379,S1622
S1624,6880,7072,8,I,1,36.0,0.0,6880.0,7072.0,0.4336734693877551,0.0617603550295858,S1625
S1625,7168,7072,51,O,1,0.0,27.0,6944.0,5920.0,0.3979591836734694,0.059911242603550297,S1624
S1626,6976,7456,8,I,1,63.0,0.0,6976.0,7456.0,0.23979591836734693,0.04881656804733728,S1627
S1627,4864,7456,8,O,1,0.0,27.0,4864.0,7456.0,0.33163265306122447,0.05325443786982249,S1626
S1628,7008,7488,8,I,1,36.0,0.0,7008.0,7488.0,0.20408163265306123,0.04659763313609468,S1629
S1629,4800,7488,8,O,1,0.0,27.0,4800.0,7488.0,0.3112244897959184,0.04807692307692308,S1628
S1634,7072,7072,20,I,1,252.0,0.0,7072.0,7456.0,0.39285714285714285,0.045118343195266274,S1635
S1635,7328,7072,51,O,1,0.0,81.0,7040.0,5984.0,0.3826530612244898,0.0602810650887574,S1634
S1640,7104,6688,32,I,1,252.0,0.0,7104.0,7456.0,0.3469387755102041,0.04326923076923077,S1641
S1641,7232,6688,35,O,1,0.0,81.0,7104.0,5952.0,0.33163265306122447,0.0602810650887574,S1640
S1652,7328,4768,36,O,1,0.0,36.0,7168.0,4032.0,0.17857142857142858,0.03254437869822485,S1653
S1653,7168,4768,43,I,1,27.0,0.0,7168.0,5888.0,0.17857142857142858,0.0639792899408284,S1652
S1654,4352,7072,19,I,1,36.0,0.0,4608.0,6976.0,0.23979591836734693,0.03772189349112426,S1655
S1655,4320,7072,32,O,1,0.0,27.0,4160.0,7680.0,0.23979591836734693,0.04696745562130177,S1654
S1656,5920,7040,51,I,1,36.0,0.0,5952.0,5696.0,0.3520408163265306,0.03661242603550296,S1657
S1657,5952,7040,19,O,1,0.0,27.0,5952.0,7392.0,0.35714285714285715,0.06619822485207101,S1656
S1658,4640,7840,31,O,1,0.0,27.0,4032.0,7712.0,0.3163265306122449,0.03587278106508876,S1659
S1659,5824,7840,12,I,1,27.0,0.0,5824.0,7712.0,0.37244897959183676,0.06804733727810651,S1658
S1660,3968,7744,8,O,1,0.0,27.0,3968.0,7744.0,0.25510204081632654,0.03439349112426036,S1661
S1661,5088,7744,32,I,1,27.0,0.0,5856.0,7744.0,0.28061224489795916,0.06915680473372782,S1660
S1666,6240,6752,75,I,1,27.0,0.0,6592.0,4960.0,0.33163265306122447,0.038461538461538464,S1667
S1667,6208,6752,40,I,1,45.0,0.0,6208.0,7744.0,0.3469387755102041,0.07433431952662722,S1666
S1668,6752,6528,29,O,1,0.0,45.0,6912.0,6016.0,0.3673469387755102,0.058431952662721894,S1669
S1669,6048,6528,42,I,1,117.0,0.0,6048.0,7616.0,0.20408163265306123,0.06582840236686391,S1668
S1676,6880,6848,36,O,1,0.0,54.0,6944.0,6016.0,0.413265306122449,0.058431952662721894,S1677
S1677,6176,6848,30,I,1,45.0,0.0,6176.0,7552.0,0.3469387755102041,0.07396449704142012,S1676
S1692,5824,7168,27,I,1,54.0,0.0,6240.0,7360.0,0.413265306122449,0.07544378698224852,S1693
S1693,5472,7168,70,I,1,45.0,0.0,4544.0,6112.0,0.35714285714285715,0.020340236686390532,S1692
S1694,6496,7008,41,O,1,0.0,27.0,6688.0,6144.0,0.39285714285714285,0.059911242603550297,S1695
S1695,6560,7008,49,I,1,477.0,0.0,6688.0,8192.0,0.40816326530612246,0.0695266272189349,S1694
S1700,7744,6528,93,O,1,0.0,243.0,6528.0,8032.0,0.21428571428571427,0.07618343195266272,S1701
S1701,7552,6528,50,I,1,36.0,0.0,7552.0,5184.0,0.25510204081632654,0.04326923076923077,S1700
S1710,7616,6912,87,O,1,0.0,243.0,6656.0,8480.0,0.2857142857142857,0.052884615384615384,S1711
S1711,7584,6912,71,I,1,36.0,0.0,7168.0,5312.0,0.2857142857142857,0.05029585798816568,S1710
S1712,7552,7360,84,I,1,153.0,0.0,7168.0,5312.0,0.2653061224489796,0.05029585798816568,S1713
S1713,6688,7360,54,II,2,130.5,0.0,6688.0,8528.0,0.2755102040816326,0.05251479289940828,S1712
S1714,6528,6656,61,O,1,0.0,225.0,6560.0,4992.0,0.4030612244897959,0.038461538461538464,S1715
S1715,6560,6656,38,I,1,45.0,0.0,6496.0,7552.0,0.3979591836734694,0.07581360946745562,S1714
S1724,7744,5536,35,O,1,0.0,27.0,7200.0,5856.0,0.17857142857142858,0.0628698224852071,S1725
S1725,7968,5536,8,I,1,189.0,0.0,7968.0,5536.0,0.17857142857142858,0.02440828402366864,S1724
S1734,6624,6816,34,O,1,0.0,216.0,6496.0,6112.0,0.39285714285714285,0.05621301775147929,S1735
S1735,6560,6816,57,IIII,4,72.0,0.0,6696.0,7576.0,0.3826530612244898,0.0625,S1734
S1741,4544,7648,8,I,1,81.0,0.0,4544.0,7648.0,0.2857142857142857,0.05251479289940828,S1742
S1742,5696,7648,11,I,1,63.0,0.0,5696.0,7744.0,0.37244897959183676,0.07692307692307693,S1741
S1743,6240,4224,71,O,1,0.0,27.0,6496.0,5984.0,0.05612244897959184,0.05621301775147929,S1744
S1744,6144,4224,59,I,1,189.0,0.0,6144.0,2592.0,0.05612244897959184,0.02551775147928994,S1743
S1745,3072,7680,8,O,1,0.0,243.0,3072.0,7680.0,0.16326530612244897,0.030325443786982247,S1746
S1746,4832,7680,12,I,1,81.0,0.0,4928.0,7712.0,0.2857142857142857,0.0610207100591716,S1745
S1751,6080,7456,24,I,1,72.0,0.0,6592.0,7456.0,0.40816326530612246,0.06767751479289941,S1752
S1752,3680,7456,8,I,1,189.0,0.0,3680.0,7456.0,0.19387755102040816,0.03661242603550296,S1751
S1757,6368,6880,62,I,1,54.0,0.0,6368.0,8608.0,0.3622448979591837,0.038461538461538464,S1758
S1758,6400,6880,28,I,1,171.0,0.0,6400.0,6240.0,0.3622448979591837,0.05140532544378698,S1757
S1759,6432,6944,59,O,1,0.0,81.0,6432.0,8576.0,0.37755102040816324,0.04142011834319527,S1760
S1760,6368,6944,66,I,1,36.0,0.0,6400.0,5120.0,0.37755102040816324,0.04215976331360947,S1759
S1761,6208,6752,63,I,1,81.0,0.0,6240.0,8480.0,0.3469387755102041,0.040680473372781065,S1762
S1762,6176,6752,30,I,1,171.0,0.0,6240.0,6112.0,0.336734693877551,0.04474852071005917,S1761
S1763,6496,6656,54,O,1,0.0,243.0,6880.0,5568.0,0.3877551020408163,0.055103550295857985,S1764
S1764,6528,6656,31,I,1,72.0,0.0,6592.0,7264.0,0.4030612244897959,0.07026627218934911,S1763
S1765,7008,3360,21,I,1,36.0,0.0,7008.0,3776.0,0.18877551020408162,0.03698224852071006,S1766
S1766,8128,3360,76,I,1,45.0,0.0,8512.0,1568.0,0.08673469387755102,0.005917159763313609,S1765
S1767,7456,9792,16,O,1,0.0,225.0,7424.0,9568.0,0.5612244897959183,0.09837278106508876,S1768
S1768,8736,9792,8,I,1,216.0,0.0,8736.0,9792.0,0.23469387755102042,0.10428994082840237,S1767
S1769,11328,9536,10,I,1,261.0,0.0,11328.0,9472.0,0.37244897959183676,0.0621301775147929,S1770
S1770,8992,9536,31,O,1,0.0,108.0,8288.0,9568.0,0.2602040816326531,0.09837278106508876,S1769
S1779,8352,9568,8,I,1,27.0,0.0,8352.0,9568.0,0.37755102040816324,0.09689349112426035,S1780
S1780,8256,9568,8,I,1,45.0,0.0,8256.0,9568.0,0.35714285714285715,0.10096153846153846,S1779
S1781,10752,9504,25,I,1,225.0,0.0,11296.0,9504.0,0.41836734693877553,0.0602810650887574,S1782
S1782,7680,9504,8,O,1,0.0,126.0,7680.0,9504.0,0.44387755102040816,0.10650887573964497,S1781
S1791,9760,9568,24,I,1,225.0,0.0,10176.0,9472.0,0.17346938775510204,0.08986686390532544,S1792
S1792,8256,9568,8,O,1,0.0,63.0,8256.0,9568.0,0.35714285714285715,0.10096153846153846,S1791
S1793,8256,9568,8,I,1,27.0,0.0,8256.0,9568.0,0.35714285714285715,0.10096153846153846,S1794
S1794,8320,9568,8,I,1,45.0,0.0,8320.0,9568.0,0.3673469387755102,0.09726331360946745,S1793
S1795,10784,9504,23,I,1,225.0,0.0,11264.0,9504.0,0.44387755102040816,0.058801775147928996,S1796
S1796,7680,9504,8,O,1,0.0,72.0,7680.0,9504.0,0.44387755102040816,0.10650887573964497,S1795
S1801,10208,9472,8,I,1,225.0,0.0,10208.0,9472.0,0.23979591836734693,0.08949704142011834,S1802
S1802,7712,9472,10,O,1,0.0,126.0,7712.0,9536.0,0.45408163265306123,0.10872781065088757,S1801
S1803,7584,6912,80,I,1,45.0,0.0,7040.0,8672.0,0.2857142857142857,0.04807692307692308,S1804
S1804,7424,6912,49,O,1,0.0,243.0,7232.0,5792.0,0.3112244897959184,0.0617603550295858,S1803
S1805,11296,8768,23,O,1,0.0,243.0,11296.0,9248.0,0.2602040816326531,0.0669378698224852,S1806
S1806,10944,8768,148,I,1,36.0,0.0,6912.0,9216.0,0.4030612244897959,0.06656804733727811,S1805
S1809,11872,8224,26,O,1,0.0,243.0,12224.0,8448.0,0.15306122448979592,0.07322485207100592,S1810
S1810,9760,8224,96,I,1,45.0,0.0,6976.0,8192.0,0.27040816326530615,0.052144970414201186,S1809
S1811,7264,8896,32,O,1,0.0,243.0,7488.0,9440.0,0.24489795918367346,0.09319526627218935,S1812
S1812,7360,8896,24,I,1,45.0,0.0,7360.0,8384.0,0.22959183673469388,0.03365384615384615,S1811
S1813,8096,6464,8,I,1,243.0,0.0,8096.0,6464.0,0.1377551020408163,0.028846153846153848,S1814
S1814,8320,6464,106,O,1,0.0,45.0,8000.0,9280.0,0.09693877551020408,0.09467455621301775,S1813
