Vpin ID,X coordinate,Y coordinate,WL down to L1,Pin Type,NumberLayer One Pins,Ave Cell Area Input,Ave Cell Area Output,Ave Pin X coordinate,Ave Pin Y coordinate,CongestionCrouting,CongestionPlacement,Matching Vpin ID
S1552,17184,832,107,III,3,225.0,0.0,16864.0,3584.0,0.553030303030303,0.20098039215686275,S1553
S1553,19200,832,6,O,1,0.0,225.0,19200.0,832.0,0.6515151515151515,0.17352941176470588,S1552
S1561,14752,7648,6,O,1,0.0,45.0,14752.0,7648.0,0.8333333333333334,0.2647058823529412,S1562
S1562,16288,5024,6,I,1,45.0,0.0,16288.0,5024.0,1.606060606060606,0.30980392156862746,S1561
S1568,18080,608,6,O,1,0.0,99.0,18080.0,608.0,2.242424242424242,0.5284313725490196,S1569
S1569,16576,2656,78,I,1,45.0,0.0,16448.0,4832.0,0.4621212121212121,0.30490196078431375,S1568
S1570,21920,4032,6,O,1,0.0,225.0,21920.0,4032.0,0.007575757575757576,0.0029411764705882353,S1571
S1571,16416,4832,6,I,1,45.0,0.0,16416.0,4832.0,1.4772727272727273,0.2980392156862745,S1570
S1577,15264,4064,6,I,1,36.0,0.0,15264.0,4064.0,0.16666666666666666,0.04019607843137255,S1578
S1578,20896,3136,6,O,1,0.0,225.0,20896.0,3136.0,0.23484848484848486,0.047058823529411764,S1577
S1579,14752,5024,87,O,1,0.0,45.0,14752.0,7616.0,1.628787878787879,0.2656862745098039,S1580
S1580,16288,5024,6,I,1,45.0,0.0,16288.0,5024.0,1.606060606060606,0.30980392156862746,S1579
S1581,16832,1888,6,I,1,243.0,0.0,16832.0,1888.0,0.5,0.11568627450980393,S1582
S1582,16288,4928,6,I,1,45.0,0.0,16288.0,4928.0,1.4318181818181819,0.3058823529411765,S1581
S1583,21728,2720,6,O,1,0.0,225.0,21728.0,2720.0,0.06818181818181818,0.025490196078431372,S1584
S1584,15296,3968,6,I,1,36.0,0.0,15296.0,3968.0,0.08333333333333333,0.03137254901960784,S1583
S1585,16416,4480,6,I,1,126.0,0.0,16416.0,4480.0,0.5909090909090909,0.16470588235294117,S1586
S1586,19776,640,6,O,1,0.0,225.0,19776.0,640.0,0.22727272727272727,0.056862745098039215,S1585
S1589,14784,5024,86,O,1,0.0,126.0,14752.0,7552.0,1.643939393939394,0.27450980392156865,S1590
S1590,16224,5024,6,I,1,45.0,0.0,16224.0,5024.0,1.5227272727272727,0.3029411764705882,S1589
S1598,14816,4992,91,O,1,0.0,63.0,14752.0,7648.0,1.6515151515151516,0.2647058823529412,S1599
S1599,16224,4992,7,I,1,63.0,0.0,16224.0,4960.0,1.5,0.29705882352941176,S1598
S1604,16416,928,108,I,1,45.0,0.0,16416.0,4192.0,0.09090909090909091,0.11176470588235295,S1605
S1605,19200,928,6,O,1,0.0,225.0,19200.0,928.0,0.7575757575757576,0.19215686274509805,S1604
S1610,20960,4160,6,O,1,0.0,225.0,20960.0,4160.0,0.5303030303030303,0.14313725490196078,S1611
S1611,16448,4192,6,I,1,45.0,0.0,16448.0,4192.0,0.25,0.12352941176470589,S1610
S1612,16384,1792,85,I,1,45.0,0.0,16384.0,4320.0,0.2727272727272727,0.11470588235294117,S1613
S1613,19232,1792,6,O,1,0.0,225.0,19232.0,1792.0,1.4166666666666667,0.38529411764705884,S1612
S1614,18208,576,6,O,1,0.0,54.0,18208.0,576.0,1.9772727272727273,0.45784313725490194,S1615
S1615,16384,2240,73,I,1,45.0,0.0,16384.0,4384.0,0.22727272727272727,0.1284313725490196,S1614
S1619,20992,3296,6,O,1,0.0,225.0,20992.0,3296.0,0.16666666666666666,0.043137254901960784,S1620
S1620,16288,5024,6,I,1,45.0,0.0,16288.0,5024.0,1.606060606060606,0.30980392156862746,S1619
S1621,20928,3328,6,O,1,0.0,243.0,20928.0,3328.0,0.17424242424242425,0.06470588235294118,S1622
S1622,16256,4992,6,I,1,45.0,0.0,16256.0,4992.0,1.5757575757575757,0.30392156862745096,S1621
S1623,16384,3648,8,I,1,45.0,0.0,16384.0,3712.0,0.18181818181818182,0.07941176470588235,S1624
S1624,19200,1696,6,O,1,0.0,225.0,19200.0,1696.0,1.4393939393939394,0.4196078431372549,S1623
S1625,16800,3232,57,I,1,45.0,0.0,16352.0,4416.0,0.6439393939393939,0.13431372549019607,S1626
S1626,20928,3232,6,O,1,0.0,225.0,20928.0,3232.0,0.1893939393939394,0.061764705882352944,S1625
S1627,18144,544,6,O,1,0.0,54.0,18144.0,544.0,2.0454545454545454,0.47941176470588237,S1628
S1628,16384,544,121,I,1,81.0,0.0,16384.0,4224.0,0.06818181818181818,0.10490196078431373,S1627
S1635,16192,3712,28,I,1,126.0,0.0,16192.0,4416.0,0.21212121212121213,0.10980392156862745,S1636
S1636,19072,896,6,O,1,0.0,225.0,19072.0,896.0,0.7348484848484849,0.20588235294117646,S1635
S1637,18240,448,6,O,1,0.0,144.0,18240.0,448.0,1.6818181818181819,0.3735294117647059,S1638
S1638,16352,4096,6,I,1,45.0,0.0,16352.0,4096.0,0.26515151515151514,0.09509803921568627,S1637
S1639,18720,3712,6,O,1,0.0,225.0,18720.0,3712.0,0.75,0.3137254901960784,S1640
S1640,16000,4128,6,I,1,45.0,0.0,16000.0,4128.0,0.08333333333333333,0.061764705882352944,S1639
S1641,16000,640,101,I,1,225.0,0.0,16000.0,3680.0,0.030303030303030304,0.06274509803921569,S1642
S1642,19840,640,6,O,1,0.0,225.0,19840.0,640.0,0.19696969696969696,0.049019607843137254,S1641
S1643,18176,512,6,O,1,0.0,54.0,18176.0,512.0,2.007575757575758,0.4303921568627451,S1644
S1644,16384,512,117,I,1,81.0,0.0,16384.0,4064.0,0.06060606060606061,0.09019607843137255,S1643
S1649,20960,4960,6,O,1,0.0,225.0,20960.0,4960.0,1.0,0.28627450980392155,S1650
S1650,16384,5024,6,I,1,45.0,0.0,16384.0,5024.0,1.643939393939394,0.3254901960784314,S1649
S1655,16448,2464,45,I,1,54.0,0.0,16448.0,3712.0,0.19696969696969696,0.10294117647058823,S1656
S1656,19232,2464,41,O,1,0.0,225.0,19232.0,1344.0,0.8484848484848485,0.3107843137254902,S1655
S1657,18880,640,6,O,1,0.0,207.0,18880.0,640.0,0.5454545454545454,0.15784313725490196,S1658
S1658,16448,3680,19,I,1,81.0,0.0,16448.0,4096.0,0.19696969696969696,0.11960784313725491,S1657
S1659,20032,2496,6,O,1,0.0,225.0,20032.0,2496.0,0.25,0.2372549019607843,S1660
S1660,16448,4032,6,I,1,117.0,0.0,16448.0,4032.0,0.2803030303030303,0.10882352941176471,S1659
S1661,16448,5120,6,I,1,45.0,0.0,16448.0,5120.0,1.6893939393939394,0.34901960784313724,S1662
S1662,18208,544,6,O,1,0.0,54.0,18208.0,544.0,1.9166666666666667,0.44607843137254904,S1661
S1668,15424,7872,6,O,1,0.0,45.0,15424.0,7872.0,0.45454545454545453,0.15980392156862744,S1669
S1669,16448,5120,6,I,1,45.0,0.0,16448.0,5120.0,1.6893939393939394,0.34901960784313724,S1668
S1673,16384,3776,6,I,1,225.0,0.0,16384.0,3776.0,0.22727272727272727,0.0803921568627451,S1674
S1674,20512,3776,31,O,1,0.0,225.0,20512.0,2976.0,0.3484848484848485,0.06568627450980392,S1673
S1675,18080,576,6,O,1,0.0,99.0,18080.0,576.0,2.0833333333333335,0.5068627450980392,S1676
S1676,16352,4288,6,I,1,81.0,0.0,16352.0,4288.0,0.25757575757575757,0.11176470588235295,S1675
S1680,18240,480,11,I,1,45.0,0.0,18176.0,576.0,1.7045454545454546,0.4725490196078431,S1681
S1681,18976,480,6,O,1,0.0,225.0,18976.0,480.0,0.4696969696969697,0.10490196078431373,S1680
S1688,14720,6624,39,O,1,0.0,45.0,14720.0,7680.0,1.0984848484848484,0.2607843137254902,S1689
S1689,16448,5024,6,I,1,45.0,0.0,16448.0,5024.0,1.6893939393939394,0.3352941176470588,S1688
S1693,16320,4128,13,I,1,45.0,0.0,16320.0,4352.0,0.26515151515151514,0.11176470588235295,S1694
S1694,19840,608,6,O,1,0.0,225.0,19840.0,608.0,0.20454545454545456,0.049019607843137254,S1693
S1697,20960,4000,6,O,1,0.0,225.0,20960.0,4000.0,0.26515151515151514,0.12352941176470589,S1698
S1698,16800,4128,87,II,2,67.5,0.0,15792.0,4720.0,0.3787878787878788,0.11960784313725491,S1697
S1709,14944,7616,6,O,1,0.0,63.0,14944.0,7616.0,0.9090909090909091,0.27647058823529413,S1710
S1710,16512,5120,6,I,1,45.0,0.0,16512.0,5120.0,1.6515151515151516,0.35490196078431374,S1709
S1711,16416,5152,80,IO,2,45.0,225.0,16656.0,4336.0,1.6666666666666667,0.34019607843137256,S1712
S1712,15296,5152,6,I,1,90.0,0.0,15296.0,5152.0,1.4090909090909092,0.33725490196078434,S1711
S1713,16384,992,74,I,1,225.0,0.0,16384.0,3168.0,0.08333333333333333,0.09509803921568627,S1714
S1714,19200,992,6,O,1,0.0,225.0,19200.0,992.0,0.7575757575757576,0.20098039215686275,S1713
S1715,18144,576,6,O,1,0.0,54.0,18144.0,576.0,2.1136363636363638,0.49019607843137253,S1716
S1716,16352,4256,6,I,1,45.0,0.0,16352.0,4256.0,0.22727272727272727,0.10686274509803921,S1715
S1717,16000,4224,6,I,1,45.0,0.0,16000.0,4224.0,0.08333333333333333,0.07254901960784314,S1718
S1718,15296,4224,20,I,1,90.0,0.0,15296.0,4672.0,0.25757575757575757,0.2,S1717
S1719,14912,5088,100,O,1,0.0,63.0,14752.0,7936.0,1.5909090909090908,0.22254901960784312,S1720
S1720,16416,5088,6,I,1,45.0,0.0,16416.0,5088.0,1.6666666666666667,0.34509803921568627,S1719
S1728,15328,7840,6,O,1,0.0,45.0,15328.0,7840.0,0.4393939393939394,0.2107843137254902,S1729
S1729,16448,5152,6,I,1,45.0,0.0,16448.0,5152.0,1.7121212121212122,0.3480392156862745,S1728
S1739,15776,7936,6,O,1,0.0,45.0,15776.0,7936.0,0.4318181818181818,0.12352941176470589,S1740
S1740,16416,4864,6,I,1,117.0,0.0,16416.0,4864.0,1.5151515151515151,0.3107843137254902,S1739
S1747,18240,3520,6,O,1,0.0,225.0,18240.0,3520.0,0.7954545454545454,0.34019607843137256,S1748
S1748,16640,3520,62,I,1,45.0,0.0,16352.0,5024.0,0.5,0.32450980392156864,S1747
S1749,16832,3456,6,I,1,225.0,0.0,16832.0,3456.0,0.4393939393939394,0.15,S1750
S1750,20032,3456,93,O,1,0.0,225.0,20032.0,672.0,0.30303030303030304,0.024509803921568627,S1749
S1751,18496,672,6,O,1,0.0,54.0,18496.0,672.0,1.3409090909090908,0.3813725490196078,S1752
S1752,16416,3360,27,I,1,81.0,0.0,16416.0,4032.0,0.24242424242424243,0.09509803921568627,S1751
S1753,16352,4800,7,I,1,63.0,0.0,16384.0,4800.0,1.3106060606060606,0.2852941176470588,S1754
S1754,19072,736,6,O,1,0.0,144.0,19072.0,736.0,0.6136363636363636,0.14215686274509803,S1753
S1755,15616,7904,6,O,1,0.0,45.0,15616.0,7904.0,0.4621212121212121,0.12941176470588237,S1756
S1756,16544,7904,92,I,1,45.0,0.0,16544.0,5152.0,0.3106060606060606,0.3558823529411765,S1755
S1757,16544,3296,61,I,1,36.0,0.0,16544.0,5056.0,0.4772727272727273,0.34411764705882353,S1758
S1758,18240,576,6,O,1,0.0,99.0,18240.0,576.0,1.8409090909090908,0.4470588235294118,S1757
S1759,16384,5088,6,I,1,45.0,0.0,16384.0,5088.0,1.6742424242424243,0.33725490196078434,S1760
S1760,15328,5088,10,I,1,90.0,0.0,15296.0,4992.0,1.3257575757575757,0.3127450980392157,S1759
S1772,17888,800,15,I,1,225.0,0.0,17824.0,1024.0,2.75,0.7098039215686275,S1773
S1773,18144,800,6,I,1,45.0,0.0,18144.0,800.0,3.022727272727273,0.6274509803921569,S1772
S1777,17760,1152,6,I,1,225.0,0.0,17760.0,1152.0,2.659090909090909,0.6607843137254902,S1778
S1778,18016,800,6,I,1,45.0,0.0,18016.0,800.0,3.0454545454545454,0.6362745098039215,S1777
S1779,18304,800,6,I,1,225.0,0.0,18304.0,800.0,2.4318181818181817,0.557843137254902,S1780
S1780,19136,800,15,O,1,0.0,225.0,19136.0,512.0,0.6666666666666666,0.1,S1779
S1781,18304,800,6,I,1,225.0,0.0,18304.0,800.0,2.4318181818181817,0.557843137254902,S1782
S1782,18880,800,13,O,1,0.0,225.0,18880.0,576.0,0.7045454545454546,0.13725490196078433,S1781
S1790,18016,864,6,I,1,225.0,0.0,18016.0,864.0,3.0681818181818183,0.6901960784313725,S1791
S1791,18144,864,11,I,1,45.0,0.0,18272.0,832.0,3.0681818181818183,0.6039215686274509,S1790
S1792,18304,832,6,I,1,225.0,0.0,18304.0,832.0,2.4242424242424243,0.5882352941176471,S1793
S1793,19040,832,18,O,1,0.0,225.0,19040.0,448.0,0.7045454545454546,0.09901960784313725,S1792
S1798,15808,7872,6,O,1,0.0,99.0,15808.0,7872.0,0.44696969696969696,0.12745098039215685,S1799
S1799,16384,4096,6,I,1,45.0,0.0,16384.0,4096.0,0.25,0.09607843137254903,S1798
S1800,15968,896,95,I,1,225.0,0.0,15968.0,3744.0,0.022727272727272728,0.04607843137254902,S1801
S1801,18752,896,6,O,1,0.0,225.0,18752.0,896.0,0.9696969696969697,0.37941176470588234,S1800
S1804,16512,640,145,I,1,45.0,0.0,16512.0,5088.0,0.09848484848484848,0.353921568627451,S1805
S1805,18272,640,6,O,1,0.0,243.0,18272.0,640.0,1.946969696969697,0.46862745098039216,S1804
S1817,16512,2976,73,I,1,63.0,0.0,16512.0,5120.0,0.32575757575757575,0.35490196078431374,S1818
S1818,18272,448,6,O,1,0.0,207.0,18272.0,448.0,1.5984848484848484,0.3627450980392157,S1817
S1824,16512,3456,59,I,1,36.0,0.0,16512.0,5152.0,0.3484848484848485,0.35784313725490197,S1825
S1825,18176,416,6,O,1,0.0,54.0,18176.0,416.0,1.75,0.3686274509803922,S1824
S1829,17952,640,46,OI,2,225.0,225.0,17824.0,656.0,2.25,0.25980392156862747,S1830
S1830,18016,640,6,I,1,45.0,0.0,18016.0,640.0,2.3333333333333335,0.5519607843137255,S1829
S1831,17792,704,6,I,1,243.0,0.0,17792.0,704.0,2.25,0.492156862745098,S1832
S1832,18016,704,28,IO,2,45.0,225.0,18128.0,528.0,2.628787878787879,0.5637254901960784,S1831
S1837,16512,5152,6,I,1,36.0,0.0,16512.0,5152.0,1.6666666666666667,0.35784313725490197,S1838
S1838,18016,640,6,O,1,0.0,54.0,18016.0,640.0,2.3333333333333335,0.5519607843137255,S1837
S1842,15744,7904,6,O,1,0.0,45.0,15744.0,7904.0,0.4393939393939394,0.11960784313725491,S1843
S1843,16480,5152,6,I,1,72.0,0.0,16480.0,5152.0,1.6818181818181819,0.35294117647058826,S1842
S1847,17696,1152,6,I,1,225.0,0.0,17696.0,1152.0,2.5606060606060606,0.6068627450980392,S1848
S1848,18144,1152,18,I,1,45.0,0.0,18144.0,768.0,3.0757575757575757,0.5990196078431372,S1847
S1853,18304,512,21,II,2,135.0,0.0,18304.0,800.0,1.5984848484848484,0.5294117647058824,S1854
S1854,18976,512,6,O,1,0.0,225.0,18976.0,512.0,0.48484848484848486,0.10490196078431373,S1853
S1855,18336,800,6,I,1,225.0,0.0,18336.0,800.0,2.3106060606060606,0.5352941176470588,S1856
S1856,19200,800,15,O,1,0.0,225.0,19200.0,512.0,0.6666666666666666,0.10490196078431373,S1855
S1864,15712,7904,6,O,1,0.0,45.0,15712.0,7904.0,0.4393939393939394,0.12058823529411765,S1865
S1865,16448,5152,6,I,1,63.0,0.0,16448.0,5152.0,1.7121212121212122,0.3480392156862745,S1864
S1875,16416,4704,36,OI,2,45.0,225.0,16432.0,4544.0,1.0984848484848484,0.12058823529411765,S1876
S1876,15296,4704,6,I,1,90.0,0.0,15296.0,4704.0,0.7727272727272727,0.2107843137254902,S1875
S1877,15808,7808,6,O,1,0.0,63.0,15808.0,7808.0,0.48484848484848486,0.13333333333333333,S1878
S1878,16352,4960,6,I,1,63.0,0.0,16352.0,4960.0,1.5303030303030303,0.3205882352941177,S1877
S1879,16320,384,149,I,1,36.0,0.0,16320.0,4960.0,0.11363636363636363,0.3137254901960784,S1880
S1880,18144,384,6,O,1,0.0,144.0,18144.0,384.0,1.5454545454545454,0.3568627450980392,S1879
S1890,19552,3264,6,O,1,0.0,225.0,19552.0,3264.0,1.0378787878787878,0.3656862745098039,S1891
S1891,16288,5024,6,I,1,45.0,0.0,16288.0,5024.0,1.606060606060606,0.30980392156862746,S1890
S1896,16384,3232,6,I,1,225.0,0.0,16384.0,3232.0,0.22727272727272727,0.10098039215686275,S1897
S1897,19008,928,6,O,1,0.0,225.0,19008.0,928.0,0.9090909090909091,0.23529411764705882,S1896
S1898,16320,4384,6,I,1,45.0,0.0,16320.0,4384.0,0.3560606060606061,0.11764705882352941,S1899
S1899,19040,768,6,O,1,0.0,99.0,19040.0,768.0,0.6136363636363636,0.1715686274509804,S1898
S1902,20480,1920,6,O,1,0.0,225.0,20480.0,1920.0,0.09090909090909091,0.03627450980392157,S1903
S1903,16352,4800,6,I,1,45.0,0.0,16352.0,4800.0,1.3106060606060606,0.28431372549019607,S1902
S1904,16512,5088,7,I,1,117.0,0.0,16480.0,5088.0,1.6742424242424243,0.3509803921568627,S1905
S1905,18400,5088,141,O,1,0.0,243.0,18560.0,928.0,0.6666666666666666,0.49901960784313726,S1904
S1916,14848,5056,98,O,1,0.0,63.0,14720.0,7872.0,1.6818181818181819,0.24019607843137256,S1917
S1917,16512,5056,6,I,1,45.0,0.0,16512.0,5056.0,1.6818181818181819,0.34509803921568627,S1916
S1918,17728,672,6,I,1,225.0,0.0,17728.0,672.0,1.9545454545454546,0.43137254901960786,S1919
S1919,17888,672,9,I,1,45.0,0.0,17984.0,672.0,2.212121212121212,0.5627450980392157,S1918
S1920,17728,704,6,I,1,225.0,0.0,17728.0,704.0,2.0757575757575757,0.4372549019607843,S1921
S1921,17952,704,8,I,1,45.0,0.0,17984.0,672.0,2.537878787878788,0.5627450980392157,S1920
S1925,18368,672,6,I,1,45.0,0.0,18368.0,672.0,1.7272727272727273,0.42549019607843136,S1926
S1926,18880,672,12,O,1,0.0,225.0,18880.0,480.0,0.5454545454545454,0.13137254901960785,S1925
S1929,21888,3168,6,O,1,0.0,225.0,21888.0,3168.0,0.007575757575757576,0.00392156862745098,S1930
S1930,16416,4896,6,I,1,45.0,0.0,16416.0,4896.0,1.5227272727272727,0.31862745098039214,S1929
S1931,15008,5088,104,O,1,0.0,99.0,14720.0,7936.0,1.5151515151515151,0.22254901960784312,S1932
S1932,16448,5088,6,I,1,63.0,0.0,16448.0,5088.0,1.7121212121212122,0.34705882352941175,S1931
S1933,17984,704,17,I,1,225.0,0.0,17952.0,1024.0,2.606060606060606,0.7764705882352941,S1934
S1934,18048,704,6,I,1,45.0,0.0,18048.0,704.0,2.659090909090909,0.5803921568627451,S1933
S1938,18272,736,6,I,1,81.0,0.0,18272.0,736.0,2.227272727272727,0.5205882352941177,S1939
S1939,19360,736,19,O,1,0.0,225.0,19360.0,320.0,0.553030303030303,0.09705882352941177,S1938
S1942,20928,4384,56,O,1,0.0,225.0,20928.0,2784.0,0.6893939393939394,0.06274509803921569,S1943
S1943,16416,4896,6,I,1,45.0,0.0,16416.0,4896.0,1.5227272727272727,0.31862745098039214,S1942
S1944,15744,7808,6,O,1,0.0,45.0,15744.0,7808.0,0.4772727272727273,0.1303921568627451,S1945
S1945,16416,4832,6,I,1,63.0,0.0,16416.0,4832.0,1.4772727272727273,0.2980392156862745,S1944
S1948,15520,7872,6,O,1,0.0,45.0,15520.0,7872.0,0.49242424242424243,0.14901960784313725,S1949
S1949,16480,5152,6,I,1,63.0,0.0,16480.0,5152.0,1.6818181818181819,0.35294117647058826,S1948
S1950,18656,384,6,O,1,0.0,45.0,18656.0,384.0,0.6590909090909091,0.2088235294117647,S1951
S1951,18048,384,6,I,1,99.0,0.0,18048.0,384.0,1.4772727272727273,0.37941176470588234,S1950
S1952,16512,5088,7,I,1,36.0,0.0,16480.0,5088.0,1.6742424242424243,0.3509803921568627,S1953
S1953,18048,384,6,O,1,0.0,99.0,18048.0,384.0,1.4772727272727273,0.37941176470588234,S1952
S1959,15680,7776,6,O,1,0.0,45.0,15680.0,7776.0,0.5075757575757576,0.1411764705882353,S1960
S1960,16416,5152,6,I,1,63.0,0.0,16416.0,5152.0,1.6666666666666667,0.34705882352941175,S1959
S1961,16672,3648,61,I,1,63.0,0.0,16416.0,5152.0,0.4318181818181818,0.34705882352941175,S1962
S1962,19008,736,6,O,1,0.0,54.0,19008.0,736.0,0.5757575757575758,0.15,S1961
S1985,15712,7904,6,O,1,0.0,45.0,15712.0,7904.0,0.4393939393939394,0.12058823529411765,S1986
S1986,16416,4896,6,I,1,63.0,0.0,16416.0,4896.0,1.5227272727272727,0.31862745098039214,S1985
S1987,18368,768,6,I,1,45.0,0.0,18368.0,768.0,2.159090909090909,0.4823529411764706,S1988
S1988,19392,320,6,O,1,0.0,243.0,19392.0,320.0,0.3181818181818182,0.09509803921568627,S1987
S1989,18368,768,6,I,1,45.0,0.0,18368.0,768.0,2.159090909090909,0.4823529411764706,S1990
S1990,19136,768,28,O,1,0.0,243.0,19680.0,608.0,0.5909090909090909,0.07352941176470588,S1989
S2005,18176,576,6,I,1,45.0,0.0,18176.0,576.0,2.0833333333333335,0.4725490196078431,S2006
S2006,18976,576,26,O,1,0.0,225.0,19360.0,320.0,0.5227272727272727,0.09705882352941177,S2005
S2019,18272,416,6,I,1,45.0,0.0,18272.0,416.0,1.5151515151515151,0.34411764705882353,S2020
S2020,19904,320,6,O,1,0.0,225.0,19904.0,320.0,0.09848484848484848,0.03627450980392157,S2019
S2025,15968,3776,43,I,1,27.0,0.0,15968.0,4960.0,0.05303030303030303,0.25098039215686274,S2026
S2026,21888,3584,6,O,1,0.0,225.0,21888.0,3584.0,0.007575757575757576,0.00392156862745098,S2025
S2037,18464,224,12,I,1,225.0,0.0,18464.0,416.0,0.6212121212121212,0.28431372549019607,S2038
S2038,19648,224,6,O,1,0.0,243.0,19648.0,224.0,0.15151515151515152,0.06568627450980392,S2037
S2039,18304,416,6,I,1,45.0,0.0,18304.0,416.0,1.4393939393939394,0.3352941176470588,S2040
S2040,18976,416,25,O,1,0.0,225.0,19456.0,288.0,0.3939393939393939,0.0892156862745098,S2039
S2041,18208,672,6,O,1,0.0,144.0,18208.0,672.0,2.265151515151515,0.5058823529411764,S2042
S2042,16896,3520,6,I,1,36.0,0.0,16896.0,3520.0,0.4166666666666667,0.20588235294117646,S2041
S2053,17728,896,6,I,1,225.0,0.0,17728.0,896.0,2.3257575757575757,0.5647058823529412,S2054
S2054,18144,896,15,I,1,45.0,0.0,18208.0,672.0,3.007575757575758,0.5058823529411764,S2053
S2055,18432,640,6,I,1,225.0,0.0,18432.0,640.0,1.4924242424242424,0.40294117647058825,S2056
S2056,19456,640,15,O,1,0.0,225.0,19616.0,512.0,0.4621212121212121,0.07745098039215687,S2055
S2057,18592,960,6,O,1,0.0,99.0,18592.0,960.0,1.4924242424242424,0.49411764705882355,S2058
S2058,17312,3648,6,I,1,36.0,0.0,17312.0,3648.0,0.9318181818181818,0.296078431372549,S2057
S2065,19200,2976,75,O,1,0.0,207.0,19200.0,768.0,1.1893939393939394,0.1568627450980392,S2066
S2066,16896,3680,6,I,1,63.0,0.0,16896.0,3680.0,0.3333333333333333,0.19019607843137254,S2065
S2067,16128,6816,6,I,1,225.0,0.0,16128.0,6816.0,1.0227272727272727,0.30686274509803924,S2068
S2068,15936,3680,107,IO,2,225.0,243.0,16384.0,2304.0,0.08333333333333333,0.041176470588235294,S2067
S2069,19168,352,19,I,1,45.0,0.0,19168.0,768.0,0.38636363636363635,0.1588235294117647,S2070
S2070,18400,352,6,O,1,0.0,225.0,18400.0,352.0,0.9621212121212122,0.27156862745098037,S2069
S2075,16000,13024,439,IIIII,5,225.0,0.0,15417.6,7846.4,0.8333333333333334,0.11568627450980393,S2076
S2076,13760,13024,6,I,1,225.0,0.0,13760.0,13024.0,0.6590909090909091,0.1264705882352941,S2075
S2077,17792,1184,6,I,1,225.0,0.0,17792.0,1184.0,2.7954545454545454,0.6882352941176471,S2078
S2078,18176,768,7,I,1,45.0,0.0,18208.0,768.0,2.8863636363636362,0.5686274509803921,S2077
S2086,18464,768,6,I,1,45.0,0.0,18464.0,768.0,1.7878787878787878,0.45098039215686275,S2087
S2087,19008,768,23,O,1,0.0,243.0,19264.0,480.0,0.5909090909090909,0.10392156862745099,S2086
S2088,18496,768,6,I,1,225.0,0.0,18496.0,768.0,1.6515151515151516,0.43137254901960786,S2089
S2089,19520,768,16,O,1,0.0,225.0,19520.0,448.0,0.4393939393939394,0.09313725490196079,S2088
S2090,18272,544,14,I,1,45.0,0.0,18240.0,768.0,1.6893939393939394,0.5588235294117647,S2091
S2091,18944,544,6,O,1,0.0,225.0,18944.0,544.0,0.5075757575757576,0.11666666666666667,S2090
S2092,18240,576,12,I,1,45.0,0.0,18240.0,768.0,1.8409090909090908,0.5588235294117647,S2093
S2093,19392,576,6,O,1,0.0,225.0,19392.0,576.0,0.48484848484848486,0.10294117647058823,S2092
S2094,18944,3776,100,O,1,0.0,99.0,18944.0,768.0,1.1590909090909092,0.1931372549019608,S2095
S2095,17312,3776,6,I,1,36.0,0.0,17312.0,3776.0,0.8106060606060606,0.2676470588235294,S2094
S2103,18304,448,6,O,1,0.0,99.0,18304.0,448.0,1.5227272727272727,0.35294117647058826,S2104
